4169;Count the total number of clubs.;Подсчитайте общее количество клубов.
4170;What are the names of all clubs?;Как называются все клубы?
4171;Give me the name of each club.;Дайте мне название каждого клуба.
4172;How many students are there?;Сколько там студентов?
4173;Count the total number of students.;Подсчитайте общее количество студентов.
4174;What are the first names of all the students?;Каковы имена всех студентов?
4175;Find each student's first name.;Найдите имя каждого студента.
4176;"Find the last names of the members of the club ""Bootup Baltimore"".";"Найдите фамилии членов клуба ""Bootup Baltimore""."
4177;"Who are the members of the club named ""Bootup Baltimore""? Give me their last names.";Кто является членами клуба под названием «Bootup Baltimore»? Дайте мне их фамилии.
4178;"Who are the members of the club named ""Hopkins Student Enterprises""? Show the last name.";Кто члены клуба назвали «Студенческие предприятия Хопкинса»? Покажите фамилию.
4179;"Return the last name for the members of the club named ""Hopkins Student Enterprises"".";Верните фамилию для членов клуба под названием «Студенческие предприятия Хопкинса».
4180;"How many members does the club ""Tennis Club"" has?";"Сколько членов у клуба ""теннисный клуб""?"
4181;"Count the members of the club ""Tennis Club"".";Подсчитайте членов клуба «Теннисный клуб».
4182;"Find the number of members of club ""Pen and Paper Gaming"".";Найдите количество членов клуба «ручка и бумажные игры».
4183;"How many people have membership in the club ""Pen and Paper Gaming""?";Сколько людей имеют членство в клубе «Печка и бумажные игры»?
4184;"How many clubs does ""Linda Smith"" belong to?";"Сколько клубов принадлежит ""Линда Смит""?"
4185;"How many clubs does ""Linda Smith"" have membership for?";Сколько клубов у «Линды Смит» имеет членство?
4186;"Find the number of clubs where ""Tracy Kim"" is a member.";Найдите количество клубов, где «Трейси Ким» является участником.
4187;"For how many clubs is ""Tracy Kim"" a member?";"Для того, сколько клубов - ""Трейси Ким"" член?"
4188;"Find all the female members of club ""Bootup Baltimore"". Show the first name and last name.";"Найдите всех женщин -членов клуба ""Bootup Baltimore"". Покажите имя и фамилию."
4189;"Give me the first name and last name for all the female members of the club ""Bootup Baltimore"".";"Дайте мне имя и фамилию для всех женщин -членов клуба ""Bootup Baltimore""."
4190;"Find all the male members of club ""Hopkins Student Enterprises"". Show the first name and last name.";"Найдите всех мужчин -членов клуба ""Hopkins Student Enterprises"". Покажите имя и фамилию."
4191;"What are the first name and last name of each male member in club ""Hopkins Student Enterprises""?";"Какое имя и фамилия каждого члена мужчины в клубе ""Hopkins Student Enterprises""?"
4192;"Find all members of ""Bootup Baltimore"" whose major is ""600"". Show the first name and last name.";"Найдите всех участников ""Bootup Baltimore"", чей основной является ""600"". Покажите имя и фамилию."
4193;"Which members of ""Bootup Baltimore"" major in ""600""? Give me their first names and last names.";Какие члены «Bootup Baltimore» специальности в «600»? Дайте мне свои имена и фамилии.
4194;"Which club has the most members majoring in ""600""?";В каком клубе больше всего специализируется в «600»?
4195;"Find the club which has the largest number of members majoring in ""600"".";Найдите клуб, который имеет наибольшее количество членов, занимающихся «600».
4196;Find the name of the club that has the most female students.;Найдите название клуба, в котором больше студентов.
4197;Which club has the most female students as their members? Give me the name of the club.;В каком клубе больше студентов в качестве их членов? Дайте мне название клуба.
4198;"What is the description of the club named ""Tennis Club""?";Какое описание клуба под названием «Теннисный клуб»?
4199;"Find the description of the club called ""Tennis Club"".";Найдите описание клуба под названием «Теннисный клуб».
4200;"Find the description of the club ""Pen and Paper Gaming"".";Найдите описание клуба «ручка и бумажные игры».
4201;"What is the description of the club ""Pen and Paper Gaming""?";"Какое описание клуба ""ручка и бумажные игры""?"
4202;"What is the location of the club named ""Tennis Club""?";Какое местоположение клуба под названием «Теннисный клуб»?
4203;"Where us the club named ""Tennis Club"" located?";Где мы находимся в клубе под названием «Теннисный клуб»?
4204;"Find the location of the club ""Pen and Paper Gaming"".";Найдите местонахождение клуба «ручка и бумажные игры».
4205;"Where is the club ""Pen and Paper Gaming"" located?";"Где находится клуб ""ручка и бумажные игры""?"
4206;"Where is the club ""Hopkins Student Enterprises"" located?";Где расположены клуб «Студенческие предприятия Хопкинса»?
4207;"Tell me the location of the club ""Hopkins Student Enterprises"".";"Расскажите мне место, где клуб ""Hopkins Student Enterprises""."
4208;"Find the name of all the clubs at ""AKW"".";"Найдите название всех клубов в ""AKW""."
4209;"Which clubs are located at ""AKW""? Return the club names.";"Какие клубы расположены в ""AKW""? Вернуть имена клубов."
4210;"How many clubs are located at ""HHH""?";"Сколько клубов находится в ""HHH""?"
4211;"Count the number of clubs located at ""HHH"".";Подсчитайте количество клубов, расположенных в «HHH».
4212;"What are the first and last name of the president of the club ""Bootup Baltimore""?";"Какова первая и фамилия президента клуба ""Bootup Baltimore""?"
4213;"Who is the president of the club ""Bootup Baltimore""? Give me the first and last name.";"Кто является президентом клуба ""Bootup Baltimore""? Дайте мне имя и фамилию."
4214;"Who is the ""CTO"" of club ""Hopkins Student Enterprises""? Show the first name and last name.";Кто является «техническим директором» клуба «Hopkins Student Enterprises»? Покажите имя и фамилию.
4215;"Find the first name and last name for the ""CTO"" of the club ""Hopkins Student Enterprises""?";Найдите имя и фамилию для «COT» клуба «Студенческие предприятия Хопкинса»?
4216;"How many different roles are there in the club ""Bootup Baltimore""?";"Сколько разных ролей в клубе ""Bootup Baltimore""?"
4217;"Count the number of different positions in the club ""Bootup Baltimore"".";Подсчитайте количество различных позиций в клубе «Bootup Baltimore».
4218;"How many members of ""Bootup Baltimore"" are older than 18?";"Сколько членов ""Bootup Baltimore"" старше 18 лет?"
4219;"Count the number of members in club ""Bootup Baltimore"" whose age is above 18.";Подсчитайте количество членов в клубе «Bootup Baltimore», возраст которого превышает 18.
4220;"How many members of club ""Bootup Baltimore"" are younger than 18?";"Сколько членов клуба ""Bootup Baltimore"" моложе 18?"
4221;"Count the number of members in club ""Bootup Baltimore"" whose age is below 18.";Подсчитайте количество членов в клубе «Bootup Baltimore», возраст которого ниже 18.
4222;"Find the names of all the clubs that have at least a member from the city with city code ""BAL"".";"Найдите имена всех клубов, в которых есть, по крайней мере, член из города с кодом города ""BAL""."
4223;"Which clubs have one or more members from the city with code ""BAL""? Give me the names of the clubs.";В каких клубах есть один или несколько участников из города с кодом «BAL»? Дайте мне имена клубов.
4224;"Find the names of the clubs that have at least a member from the city with city code ""HOU"".";"Найдите имена клубов, которые имеют по крайней мере член из города с кодом города ""Hou""."
4225;"Which clubs have one or more members from the city with code ""HOU""? Give me the names of the clubs.";"В каких клубах есть один или несколько участников из города с кодом ""Hou""? Дайте мне имена клубов."
4226;"How many clubs does the student named ""Eric Tai"" belong to?";Сколько клубов принадлежит студент по имени «Эрик Тай»?
4227;"Count the number of clubs for which the student named ""Eric Tai"" is a member.";Подсчитайте количество клубов, для которых студент по имени «Эрик Тай» является участником.
4228;"List the clubs having ""Davis Steven"" as a member.";Перечислите клубы, имеющие «Дэвис Стивен» в качестве члена.
4229;"What are the names of the clubs that have ""Davis Steven"" as a member?";Как имена клубов, которые имеют «Дэвис Стивен» в качестве члена?
4230;"List the clubs that have at least a member with advisor ""1121"".";"Перечислите клубы, в которых есть по крайней мере участник с советником ""1121""."
4231;"Which clubs have one or more members whose advisor is ""1121""?";"В каких клубах есть один или несколько членов, чей советник ""1121""?"
4232;"What is the average age of the members of the club ""Bootup Baltimore""?";"Каков средний возраст членов клуба ""Bootup Baltimore""?"
4233;"Find the average age of the members in the club ""Bootup Baltimore"".";Найдите средний возраст членов клуба «Bootup Baltimore».
4234;"Find the average age of members of the club ""Hopkins Student Enterprises"".";"Найдите средний возраст членов клуба ""Hopkins Student Enterprises""."
4235;"On average, how old are the members in the club ""Hopkins Student Enterprises""?";"В среднем, сколько лет членам в клубе ""Hopkins Student Enterprises""?"
4236;"Retrieve the average age of members of the club ""Tennis Club"".";Получить средний возраст членов клуба «теннисный клуб».
4237;"Compute the average age of the members in the club ""Tennis Club"".";Вычислите средний возраст членов клуба «теннисный клуб».
4246;Find the organisation ids and details of the organisations which are involved in;Найти идентификаторы организации и детали организаций, которые участвуют в
4247;What are the ids and details for all organizations that have grants of more than 6000 dollars?;Каковы идентификаторы и детали для всех организаций, которые имеют гранты более 6000 долларов?
4248;What is the organisation type and id of the organisation which has the most number of research staff?;Каков тип организации и удостоверение личности организации, которая имеет наибольшее количество исследований?
4249;What is the type and id of the organization that has the most research staff?;Каков тип и удостоверение личности организации, в которой больше всего есть исследовательский персонал?
4250;Which organisation type hires most research staff?;Какой тип организации нанимает большинство исследовательских сотрудников?
4251;What is the type of the organization with the most research staff?;Какой тип организации с наибольшим исследовательским персоналом?
4252;Find out the send dates of the documents with the grant amount of more than 5000 were granted by organisation type described;Узнайте даты отправки документов с суммой гранта более 5000
4253;What are the send dates for all documents that have a grant amount of more than 5000 and are involved in research?;Каковы даты отправки для всех документов, которые имеют сумму гранта более 5000 и участвуют в исследованиях?
4254;What are the response received dates for the documents described as 'Regular' or granted with more than 100?;Каковы даты полученных ответов для документов, описанных как «обычные» или предоставленные с более чем 100?
4255;What is the response received date for the document described as Regular that was granted more than 100 dollars?;Какую дату получения ответа для документа, описанного как обычный, который был предоставлен более 100 долларов?
4260;When do all the researcher role staff start to work, and when do they stop working?;Когда все сотрудники исследователя начинают работать, и когда они перестают работать?
4261;When did researchers start and stop working?;Когда исследователи начали и перестали работать?
4262;How many kinds of roles are there for the staff?;Сколько видов ролей для персонала?
4263;How many different roles are there on the project staff?;Сколько разных ролей в персонале проекта?
4264;What is the total amount of grants given by each organisations? Also list the organisation id.;Какое общее количество грантов предоставляется каждым организациями? Также перечислите идентификатор организации.
4265;What is the total amount of grant money given to each organization and what is its id?;Какова общая сумма грантовых денег, предоставленных каждой организации и какова ее удостоверение личности?
4266;List the project details of the projects with the research outcome described with the substring 'Published'.;Перечислите детали проекта проектов с результатом исследования, описанным с подстрокой «Опубликовано».
4267;What are the details for the project whose research has been published?;Каковы подробности проекта, чье исследование было опубликовано?
4268;How many staff does each project has? List the project id and the number in an ascending order.;Сколько сотрудников у каждого проекта? Перечислите идентификатор проекта и номер в порядке возрастания.
4269;For each project id, how many staff does it have? List them in increasing order.;Для каждого идентификатора проекта, сколько у него сотрудников? Перечислите их в растущем порядке.
4270;What is the complete description of the researcher role.;Каково полное описание роли исследователя.
4271;What is the complete description of the job of a researcher?;Каково полное описание работы исследователя?
4274;Which project made the most number of outcomes? List the project details and the project id.;Какой проект сделал наибольшее количество результатов? Перечислите детали проекта и идентификатор проекта.
4275;What are the details and id of the project with the most outcomes?;Каковы детали и удостоверение личности проекта с самыми результатами?
4278;Which organisation hired the most number of research staff? List the organisation id, type and detail.;Какая организация наняла наибольшее количество исследовательских сотрудников? Перечислите идентификатор организации, тип и детали.
4279;What are the ids, types, and details of the organization with the most research staff?;Каковы идентификаторы, типы и детали организации с наибольшим количеством исследований?
4282;Which document type is described with the prefix 'Initial'?;Какой тип документа описан с префиксом «начальный»?
4283;What is the type of the document whose description starts with the word 'Initial'?;Каков тип документа, чье описание начинается со слова «начальный»?
4286;How many documents can one grant have at most? List the grant id and number.;Сколько документов может иметь больше всего? Перечислите идентификатор гранта и номер.
4287;For each grant id, how many documents does it have, and which one has the most?;Для каждого идентификатора гранта, сколько документов у него есть, а какой из них больше всего?
4288;Find the organisation type description of the organisation detailed as 'quo'.;Найдите описание организации организации, подробно описанную как «quo».
4289;What is the type description of the organization whose detail is listed as 'quo'?;Каково тип описания организации, чьи детали указаны как «кво»?
4292;How many Patent outcomes are generated from all the projects?;Сколько патентных результатов генерируется из всех проектов?
4293;How many patents outcomes were listed for all the projects?;Сколько патентов было перечислено для всех проектов?
4294;How many project staff worked as leaders or started working before '1989-04-24 23:51:54'?;Сколько сотрудников проекта работал лидерами или начал работать до «1989-04-24 23:51:54 '?
4295;How many project members were leaders or started working before '1989-04-24 23:51:54'?;Сколько членов проекта были лидерами или начали работать до «1989-04-24 23:51:54»?
4296;What is the last date of the staff leaving the projects?;Какую последнюю дату, когда сотрудники покидают проекты?
4297;What is the last date that a staff member left a project?;Какая последняя дата, когда сотрудник покинул проект?
4298;What are the result description of the project whose detail is 'sint'?;Каков описание результата проекта, чьи детали - «SINT»?
4299;What is the description for the results whose project detail is 'sint'?;Какое описание результатов, чьи детали проекта - «SINT»?
4300;List the organisation id with the maximum outcome count, and the count.;Перечислите идентификатор организации с максимальным количеством результатов и подсчетом.
4301;What is the id of the organization with the maximum number of outcomes and how many outcomes are there?;Что такое идентификатор организации с максимальным количеством результатов и сколько существует результатов?
4304;List the research staff details, and order in ascending order.;Перечислите подробные данные персонала исследования и заказывайте в порядке возрастания.
4305;What details are there on the research staff? List the result in ascending alphabetical order.;Какие детали есть в исследовательском персонале? Перечислите результат в восходящем алфавитном порядке.
4306;How many tasks are there in total?;Сколько задач в общей сложности?
4307;How many tasks are there?;Сколько там задач?
4308;How many tasks does each project have? List the task count and the project detail.;Сколько задач у каждого проекта? Перечислите количество задач и детали проекта.
4309;For each project id, how many tasks are there?;Для каждого идентификатора проекта, сколько существует задач?
4310;What are the staff roles of the staff who;Каковы сотрудники персонала, который
4311;What roles did staff members play between '2003-04-19 15:06:20' and '2016-03-15 00:33:18'?;Какие роли сотрудники играли между «2003-04-19 15:06:20» и «2016-03-15 00:33:18»?
4312;What are the descriptions of all the project outcomes?;Каковы описания всех результатов проекта?
4313;List the description of the outcomes for all projects.;Перечислите описание результатов для всех проектов.
4314;Which role is most common for the staff?;Какая роль наиболее распространена для персонала?
4315;What is the most common role for the staff?;Какова самая распространенная роль для персонала?
4316;How many friends does Dan have?;Сколько друзей у Дэна?
4317;How many friends does Dan have?;Сколько друзей у Дэна?
4318;How many females does this network has?;Сколько женщин у этой сети?
4319;How many females are in the network?;Сколько женщин в сети?
4320;What is the average age for all person?;Какой средний возраст для всех человек?
4321;What is the average age for all people in the table?;Каков средний возраст для всех людей в таблице?
4322;How many different cities are they from?;Сколько у них разных городов?
4323;How many different cities do people originate from?;Сколько разных городов происходит?
4324;How many type of jobs do they have?;Сколько у них рабочих мест?
4325;How many different jobs are listed?;Сколько разных рабочих мест перечислено?
4332;How old is the doctor named Zach?;Сколько лет доктору по имени Зак?
4333;What is the age of the doctor named Zach?;Каков возраст доктора по имени Зак?
4334;Who is the person whose age is below 30?;Кто человек, чей возраст ниже 30?
4335;What is the name of the person whose age is below 30?;Как зовут человека, возраст которого ниже 30?
4336;How many people whose age is greater 30 and job is engineer?;Сколько людей, чей возраст больше 30, а работа инженер?
4337;HOw many engineers are older than 30?;Сколько инженеров старше 30 лет?
4338;What is the average age for each gender?;Какой средний возраст для каждого пола?
4339;How old is each gender, on average?;Сколько лет каждому полу, в среднем?
4340;What is average age for different job title?;Что такое средний возраст для разных должностей?
4341;How old is the average person for each job?;Сколько лет среднему человеку для каждой работы?
4342;What is average age of male for different job title?;Что такое средний возраст мужчины для разных должностей?
4343;What is the average age for a male in each job?;Какой средний возраст для мужчины на каждой работе?
4344;What is minimum age for different job title?;Какой минимальный возраст для разных должностей?
4345;How old is the youngest person for each job?;Сколько лет самому молодому человеку для каждой работы?
4346;Find the number of people who is under 40 for each gender.;Найдите количество людей, которым меньше 40 лет за каждый пол.
4347;How many people are under 40 for each gender?;Сколько людей до 40 лет за каждый пол?
4352;list the name, job title of all people ordered by their names.;Перечислите название, название работы всех людей, заказанных по их именам.
4353;What are the names and job titles of every person ordered alphabetically by name?;Как имена и названия работы каждого человека заказаны в алфавитном порядке по имени?
4354;Find the names of all person sorted in the descending order using age.;Найдите имена всего человека, отсортированного в нисходящем порядке, используя возраст.
4355;What are the names of everybody sorted by age in descending order?;Как имена всех сортированы по возрасту в порядке убывания?
4356;Find the name and age of all males in order of their age.;Найдите имя и возраст всех мужчин в порядке их возраста.
4357;What is the name and age of every male? Order the results by age.;Какое имя и возраст каждого мужчины? Закажите результаты по возрасту.
4360;Find the name and age of the person who is a friend of Dan or Alice.;Найдите имя и возраст человека, который является другом Дэна или Алисы.
4361;What are the different names and ages of every friend of either Dan or alice?;Каковы разные имена и возраст каждого друга Дэна или Алисы?
4368;Find the person who has exactly one friend.;Найдите человека, у которого ровно один друг.
4369;What are the names of everybody who has exactly one friend?;Как имена всех, у кого есть ровно один друг?
4370;Who are the friends of Bob?;Кто такие друзья Боба?
4371;Who are Bob's friends?;Кто друзья Боба?
4372;Find the name of persons who are friends with Bob.;Найдите имя людей, которые дружат с Бобом.
4373;What are the names of all of Bob's friends?;Как называются все друзья Боба?
4374;Find the names of females who are friends with Zach;Найдите имена женщин, которые дружат с Заком
4375;What are the names of all females who are friends with Zach?;Как имена всех женщин, которые дружат с Заком?
4376;Find the female friends of Alice.;Найдите подруги Алисы.
4377;What are all the friends of Alice who are female?;Что такое друзья Алисы, кто женщины?
4378;Find the male friend of Alice whose job is a doctor?;Найдите друга -мужчины Алисы, чья работа - врач?
4379;Who are the friends of Alice that are doctors?;Кто такие друзья Алисы, которые являются врачами?
4380;Who has a friend that is from new york city?;У кого есть друг из Нью -Йорка?
4381;What are the names of all friends who are from New York?;Как имена всех друзей, которые из Нью -Йорка?
4396;Which person whose friends have the oldest average age?;Какой человек, чьи друзья имеют самый старый средний возраст?
4397;What is the name of the person who has the oldest average age for their friends, and what is that average age?;Как зовут человека, у которого самый старый средний возраст для своих друзей, и что это за средний возраст?
4400;Find Alice's friends of friends.;Найдите друзей друзей Алисы.
4401;What are the names of all of Alice's friends of friends?;Как называют все друзья друзей Алисы?
4402;How many members are there?;Сколько там членов?
4403;List the names of members in ascending alphabetical order.;Перечислите имена членов в восходящем алфавитном порядке.
4404;What are the names and countries of members?;Каковы имена и страны членов?
4405;"Show the names of members whose country is ""United States"" or ""Canada"".";Покажите имена членов, чья страна - «Соединенные Штаты» или «Канада».
4406;Show the different countries and the number of members from each.;Покажите разные страны и количество членов от каждого.
4407;Show the most common country across members.;Покажите наиболее распространенную страну среди членов.
4408;Which countries have more than two members?;В каких странах более двух членов?
4409;Show the leader names and locations of colleges.;Покажите лидеры имена и места колледжей.
4410;Show the names of members and names of colleges they go to.;Покажите имена членов и имена колледжей, в которые они идут.
4411;Show the names of members and the locations of colleges they go to in ascending alphabetical order of member names.;Покажите имена членов и местоположения колледжей, в которые они участвуют в восходящем алфавитном порядке имен участников.
4412;"Show the distinct leader names of colleges associated with members from country ""Canada"".";Покажите отличные лидеры имена колледжей, связанных с членами страны «Канада».
4413;Show the names of members and the decoration themes they have.;Покажите имена членов и темы украшения, которые у них есть.
4414;Show the names of members that have a rank in round higher than 3.;Покажите имена членов, которые имеют звание в раунде выше 3.
4417;Find the name and access counts of all documents, in alphabetic order of the document name.;Найдите имя и подсчеты доступа всех документов, в алфавитном порядке имени документа.
4418;What are the names of all the documents, as well as the access counts of each, ordered alphabetically?;Как имена всех документов, а также количество доступа каждого из них, упорядоченное в алфавитном порядке?
4419;Find the name of the document that has been accessed the greatest number of times, as well as the count of how many times it has been accessed?;Найдите название документа, доступ к которому было доступно наибольшее количество раз, а также подсчет того, сколько раз он был доступен?
4420;What is the name of the document which has been accessed the most times, as well as the number of times it has been accessed?;Как называется документ, который был доступен в большинстве случаев, а также количество раз, когда он был доступен?
4421;Find the types of documents with more than 4 documents.;Найдите типы документов с более чем 4 документами.
4422;What are the codes of types of documents of which there are for or more?;Каковы коды типов документов, которые есть для или более?
4423;Find the total access count of all documents in the most popular document type.;Найдите общее количество доступа всех документов в самом популярном типе документа.
4424;What is the total access count of documents that are of the most common document type?;Каково общее количество доступа документов, которые имеют наиболее распространенный тип документа?
4425;What is the average access count of documents?;Каково среднее количество доступа документов?
4426;Find the average access count across all documents?;Найти среднее количество доступа во всех документах?
4429;"What is the type of the document named ""David CV""?";Какой тип документа под названием «Дэвид CV»?
4430;"Return the type code of the document named ""David CV"".";Верните код типа документа под названием «Дэвид CV».
4433;What document types do have more than 10000 total access number.;Какие типы документов имеют более 10000 общего числа доступа.
4434;Return the codes of the document types that do not have a total access count of over 10000.;Верните коды типов документов, которые не имеют общего количества доступа более 10000.
4435;"What are all the section titles of the document named ""David CV""?";Каковы все названия разделов документа под названием «David CV»?
4436;"Give the section titles of the document with the name ""David CV"".";Дайте названия раздела документа с названием «Дэвид CV».
4441;"Find the average access counts of documents with functional area ""Acknowledgement"".";Найдите среднее количество доступа документов с функциональной областью «подтверждение».
4442;"What are the average access counts of documents that have the functional area description ""Acknowledgement""?";Каковы среднее количество доступа документов, которые имеют описание функциональной области «подтверждение»?
4447;"List all the document names which contains ""CV"".";Перечислите все имена документов, которые содержат «CV».
4448;"What are the names of documents that contain the substring ""CV""?";Как имена документов, которые содержат подстроение «CV»?
4449;How many users are logged in?;Сколько пользователей вошли в систему?
4450;Count the number of users that are logged in.;Подсчитайте количество пользователей, которые вошли в систему.
4453;Find the average access count of documents with the least popular structure.;Найдите среднее количество доступа документов с наименее популярной структурой.
4454;What is the average access count of documents that have the least common structure?;Каково среднее количество доступа документов, которые имеют наименьшую общую структуру?
4455;List all the image name and URLs in the order of their names.;Перечислите все имя изображения и URL -адреса в порядке их имен.
4456;What are the names and urls of images, sorted alphabetically?;Каковы имена и URL -адреса изображений, отсортированы в алфавитном порядке?
4457;Find the number of users in each role.;Найдите количество пользователей в каждой роли.
4458;What are the different role codes for users, and how many users have each?;Каковы различные коды ролей для пользователей и сколько пользователей имеют каждый?
4459;What document types have more than 2 corresponding documents?;Какие типы документов имеют более 2 соответствующих документов?
4460;Give the codes of document types that have more than 2 corresponding documents.;Дайте коды типов документов, которые имеют более 2 соответствующих документов.
4461;How many companies are there?;Сколько там компаний?
4462;Count the number of companies.;Подсчитайте количество компаний.
4463;List the names of companies in descending order of market value.;Перечислите имена компаний в порядке убывания рыночной стоимости.
4464;Sort the company names in descending order of the company's market value.;Сортируйте названия компании в порядке убывания рыночной стоимости компании.
4465;"What are the names of companies whose headquarters are not ""USA""?";Как называются компании, штаб -квартира которых не является «США»?
4466;"Find the names of the companies whose headquarters are not located in ""USA"".";Найдите имена компаний, штаб -квартира которых не находится в «США».
4467;What are the name and assets of each company, sorted in ascending order of company name?;Как называются и активы каждой компании, отсортируемые по восходящему порядку названия компании?
4468;List the name and assets of each company in ascending order of company name.;Перечислите название и активы каждой компании в восходящем порядке названия компании.
4469;What are the average profits of companies?;Какова средняя прибыль компаний?
4470;Compute the average profits companies make.;Вычислите среднюю прибыль, которые компании делают.
4471;"What are the maximum and minimum sales of the companies whose industries are not ""Banking"".";Каковы максимальные и минимальные продажи компаний, чьи отрасли не являются «банковскими».
4472;"Find the maximum and minimum sales of the companies that are not in the ""Banking"" industry.";Найдите максимальные и минимальные продажи компаний, которые не находятся в «банковской» отрасли.
4473;How many different industries are the companies in?;Во сколько в разных отраслях компании?
4474;Count the number of distinct company industries.;Подсчитайте количество отдельных компаний.
4475;List the names of buildings in descending order of building height.;Перечислите названия зданий в порядке убывания высоты здания.
4476;What are the names of buildings sorted in descending order of building height?;Как названия зданий сортируются в порядке убывания высоты здания?
4477;Find the stories of the building with the largest height.;Найдите истории здания с самой большой высотой.
4478;What is the stories of highest building?;Каковы истории самого высокого здания?
4479;List the name of a building along with the name of a company whose office is in the building.;Перечислите название здания вместе с названием компании, офис которого находится в здании.
4480;For each company, return the company name and the name of the building its office is located in.;Для каждой компании верните название компании и название здания, в котором находится его офис.
4485;"Please show the names of the buildings whose status is ""on-hold"", in ascending order of stories.";Пожалуйста, покажите имена зданий, статус которого находится «Внешатся», в восходящем порядке историй.
4486;"Find the names of the buildings in ""on-hold"" status, and sort them in ascending order of building stories.";Найдите имена зданий в статусе «Владелец» и сортируйте их в восходящем порядке построения историй.
4487;Please show each industry and the corresponding number of companies in that industry.;Покажите каждую отрасль и соответствующее количество компаний в этой отрасли.
4488;Whah are the name of each industry and the number of companies in that industry?;Какое название каждой отрасли и количество компаний в этой отрасли?
4489;Please show the industries of companies in descending order of the number of companies.;Пожалуйста, покажите отрасли компаний в порядке убывания количества компаний.
