3427;Display the first and last name, and salary for those employees whose first name is ending with the letter m.
3428;Return the full names and salaries for employees with first names that end with the letter m.
3429;Find job id and date of hire for those employees who was hired between November 5th, 2007 and July 5th, 2009.
3430;What are the job ids and dates of hire for employees hired after November 5th, 2007 and before July 5th, 2009?
3431;What are the first and last name for those employees who works either in department 70 or 90?
3432;What are the full names of employees who with in department 70 or 90?
3433;Find the salary and manager number for those employees who is working under a manager.
3434;What are the salaries and manager ids for employees who have managers?
3435;display all the details from Employees table for those employees who was hired before 2002-06-21.
3436;What is all the information about employees hired before June 21, 2002?
3437;display all the information for all employees who have the letters D or S in their first name and also arrange the result in descending order by salary.
3438;What is all the information about employees with D or S in their first name, ordered by salary descending?
3439;display those employees who joined after 7th September, 1987.
3440;Which employees were hired after September 7th, 1987?
3441;display the job title of jobs which minimum salary is greater than 9000.
3442;Which job titles correspond to jobs with salaries over 9000?
3443;display job Title, the difference between minimum and maximum salaries for those jobs which max salary within the range 12000 to 18000.
3444;What are the job titles, and range of salaries for jobs with maximum salary between 12000 and 18000?
3445;display the emails of the employees who have no commission percentage and salary within the range 7000 to 12000 and works in that department which number is 50.
3446;What are the emails of employees with null commission, salary between 7000 and 12000, and who work in department 50?
3447;display the employee ID for each employee and the date on which he ended his previous job.
3448;What are the employee ids for each employee and final dates of employment at their last job?
3449;display those departments where more than ten employees work who got a commission percentage.
3450;What are the department ids for which more than 10 employees had a commission?
3451;Find the ids of the departments where any manager is managing 4 or more employees.
3452;What are department ids for departments with managers managing more than 3 employees?
3453;display the average salary of employees for each department who gets a commission percentage.
3454;What is the average salary of employees who have a commission percentage that is not null?
3459;display the ID for those employees who did two or more jobs in the past.
3460;What are the employee ids for employees who have held two or more jobs?
3463;display the department name and number of employees in each of the department.
3464;Give the name of each department and the number of employees in each.
3465;Can you return all detailed info of jobs which was done by any of the employees who is presently earning a salary on and above 12000?
3466;What is all the job history info done by employees earning a salary greater than or equal to 12000?
3471;return the smallest salary for every departments.
3472;What is the minimum salary in each department?
3479;find the name of all departments that do actually have one or more employees assigned to them.
3480;What are the names of departments that have at least one employee.
3481;get the details of employees who manage a department.
3482;What is all the information regarding employees who are managers?
3483;display all the information about the department Marketing.
3484;What is all the information about the Marketing department?
3485;display the ID for those employees who did two or more jobs in the past.
3486;What are the employee ids for those who had two or more jobs.
3487;What are the unique ids of those departments where any manager is managing 4 or more employees.
3488;Give the distinct department ids of departments in which a manager is in charge of 4 or more employees?
3489;Find the job ID for those jobs which average salary is above 8000.
3490;What are the job ids corresponding to jobs with average salary above 8000?
3491;display the employee ID and job name for all those jobs in department 80.
3492;what are the employee ids and job titles for employees in department 80?
3493;What is the first name and job id for all employees in the Finance department?
3494;Give the first name and job id for all employees in the Finance department.
3497;Find the ids of the employees who does not work in those departments where some employees works whose manager id within the range 100 and 200.
3498;What are the ids for employees who do not work in departments with managers that have ids between 100 and 200?
3503;display the employee number and name( first name and last name ) for all employees who work in a department with any employee whose name contains a ’T’.
3504;What are the ids and full names for employees who work in a department that has someone with a first name that contains the letter T?
3511;display the department id and the total salary for those departments which contains at least two employees.
3512;What are total salaries and department id for each department that has more than 2 employees?
3517;display the first and last name, department, city, and state province for each employee.
3518;What are the full names, departments, cities, and state provinces for each employee?
3519;display those employees who contain a letter z to their first name and also display their last name, city.
3520;What are the full names and cities of employees who have the letter Z in their first names?
3521;display the department name, city, and state province for each department.
3522;What are the department names, cities, and state provinces for each department?
3529;What is the name of the song that was released in the most recent year?
3530;What is the name of the song that was released most recently?
3531;What is the id of the longest song?
3532;Find the id of the song that lasts the longest.
3533;Find the names of all English songs.
3534;What are the names of all songs in English?
3535;What are the id of songs whose format is mp3.
3536;What are the id of all the files in mp3 format?
3537;List the name and country of origin for all singers who have produced songs with rating above 9.
3538;What are the different names and countries of origins for all artists whose song ratings are above 9?
3539;List the file size and format for all songs that have resolution lower than 800.
3540;What are the file sizes and formats for all songs with a resolution lower than 800?
3541;What is the name of the artist who produced the shortest song?
3542;What are the names of the artists who sang the shortest song?
3543;What are the names and countries of origin for the artists who produced the top three highly rated songs.
3544;What are the names of the singers who sang the top 3 most highly rated songs and what countries do they hail from?
3545;How many songs have 4 minute duration?
3546;What is the count of the songs that last approximately 4 minutes?
3547;How many artists are from Bangladesh?
3548;How many Bangladeshi artists are listed?
3549;What is the average rating of songs produced by female artists?
3550;How many songs, on average, are sung by a female artist?
3551;What is the most popular file format?
3552;Find the file format that is used by the most files.
3557;What is the country of origin of the artist who is female and produced a song in Bangla?
3558;What countries are the female artists who sung in the language Bangla from?
3561;What is the number of artists for each gender?
3562;How many artists are male and how many are female?
3563;What is the average rating of songs for each language?
3564;What is the average song rating for each language?
3565;Return the gender and name of artist who produced the song with the lowest resolution.
3566;What is the gender and name of the artist who sang the song with the smallest resolution?
3567;For each file format, return the number of artists who released songs in that format.
3568;How many songs were released for each format?
3573;"What is the name and country of origin of the artist who released a song that has ""love"" in its title?"
3574;What are the names of the artists who released a song that has the word love in its title, and where are the artists from?
3577;List the names of all genres in alphabetical oder, together with its ratings.
3578;What are the names of all genres in alphabetical order, combined with its ratings?
3579;Give me a list of the names of all songs ordered by their resolution.
3580;What are the names of all songs that are ordered by their resolution numbers?
3585;What is the language used most often in the songs?
3586;What are the languages that are used most often in songs?
3589;What are the names of artists who are Male and are from UK?
3590;What are the names of all male British artists?
3591;Find the names of songs whose genre is modern or language is English.
3592;What are the names of the songs that are modern or sung in English?
3597;What are the average rating and resolution of songs that are in Bangla?
3598;What is the average rating and resolution of all bangla songs?
3599;What are the maximum and minimum resolution of songs whose duration is 3 minutes?
3600;What is the maximum and minimum resolution of all songs that are approximately 3 minutes long?
3601;What are the maximum duration and resolution of songs grouped and ordered by languages?
3602;What are the maximum duration and resolution of all songs, for each language, ordered alphabetically by language?
3603;What are the shortest duration and lowest rating of songs grouped by genre and ordered by genre?
3604;What is the shortest and most poorly rated song for each genre, ordered alphabetically by genre?
3621;List the id, genre and artist name of English songs ordered by rating.
3622;What is the id, genre, and name of the artist for every English song ordered by ascending rating?
3623;List the duration, file size and format of songs whose genre is pop, ordered by title?
3624;What is the duration, file size, and song format for every pop song, ordered by title alphabetically?
3629;How many camera lenses have a focal length longer than 15 mm?
3630;Find the brand and name for each camera lens, and sort in descending order of maximum aperture.
3632;What are the maximum and average height of the mountains?
3633;What are the average prominence of the mountains in country 'Morocco'?
3634;What are the name, height and prominence of mountains which do not belong to the range 'Aberdare Range'?
3635;What are the id and name of the photos for mountains?
3636;What are the id and name of the mountains that have at least 2 photos?
3637;What are the names of the cameras that have taken picture of the most mountains?
3638;What are the names of photos taken with the lens brand 'Sigma' or 'Olympus'?
3639;How many different kinds of lens brands are there?
3641;How many distinct kinds of camera lenses are used to take photos of mountains in the country 'Ethiopia'?
3644;"List the camera lens names containing substring ""Digital""."
3645;What is the name of each camera lens and the number of photos taken by it? Order the result by the count of photos.
3646;Find the names of channels that are not owned by CCTV.
3647;Which channels are not owned by CCTV? Give me the channel names.
3648;List all channel names ordered by their rating in percent from big to small.
3649;Give me a list of all the channel names sorted by the channel rating in descending order.
3650;What is the owner of the channel that has the highest rating ratio?
3651;Show me the owner of the channel with the highest rating.
3652;how many programs are there?
3653;Count the number of programs.
3654;list all the names of programs, ordering by launch time.
3655;What is the list of program names, sorted by the order of launch date?
3656;List the name, origin and owner of each program.
3657;What are the name, origin and owner of each program?
3658;find the name of the program that was launched most recently.
3659;Which program was launched most recently? Return the program name.
3660;find the total percentage share of all channels owned by CCTV.
3661;What is the total share (in percent) of all the channels owned by CCTV?
3662;Find the names of the channels that are broadcast in the morning.
3663;Which channels are broadcast in the morning? Give me the channel names.
3666;how many programs are broadcast in each time section of the day?
3667;Count the number of programs broadcast for each time section of a day.
3668;find the number of different programs that are broadcast during night time.
3669;"How many distinct programs are broadcast at ""Night"" time?"
3674;List all program origins in the alphabetical order.
3675;What is the list of program origins ordered alphabetically?
3676;what is the number of different channel owners?
3677;Count the number of distinct channel owners.
3678;find the names of programs whose origin is not in Beijing.
3679;"Which programs' origins are not ""Beijing""? Give me the program names."
3680;What are the names of the channels owned by CCTV or HBS?
3681;List the names of all the channels owned by either CCTV or HBS
3682;Find the total rating ratio for each channel owner.
3683;What is the total rating of channel for each channel owner?
3686;How many courses are there in total?
3687;Find the total number of courses offered.
3688;"What are the descriptions of the courses with name ""database""?"
3689;"Return the description for the courses named ""database""."
3690;"What are the addresses of the course authors or tutors with personal name ""Cathrine"""
3691;"Return the addresses of the course authors or tutors whose personal name is ""Cathrine""."
3692;List the addresses of all the course authors or tutors.
3693;What is the address of each course author or tutor?
3694;List all the login names and family names of course author and tutors.
3695;What are the login names and family names of course author and tutors?
3696;List all the dates of enrollment and completion of students.
3697;What are all the dates of enrollment and completion in record?
3698;How many distinct students are enrolled in courses?
3699;Find the number of distinct students enrolled in courses.
3700;How many distinct courses are enrolled in by students?
3701;Find the number of distinct courses that have enrolled students.
3702;"Find the dates of the tests taken with result ""Pass""."
3703;"Which tests have ""Pass"" results? Return the dates when the tests were taken."
3704;"How many tests have result ""Fail""?"
3705;"Count the number of tests with ""Fail"" result."
3706;"What are the login names of the students with family name ""Ward""?"
3707;"Return the login names of the students whose family name is ""Ward""."
3708;"What are the dates of the latest logon of the students with family name ""Jaskolski"" or ""Langosh""?"
3709;"Find the latest logon date of the students whose family name is ""Jaskolski"" or ""Langosh""."
3710;"How many students have personal names that contain the word ""son""?"
3711;"Find the number of students who have the word ""son"" in their personal names."
3712;List all the subject names.
3713;What are the names of all the subjects.
3714;List all the information about course authors and tutors in alphabetical order of the personal name.
3715;Sort the information about course authors and tutors in alphabetical order of the personal name.
3716;List the personal names and family names of all the students in alphabetical order of family name.
3717;What are the personal names and family names of the students? Sort the result in alphabetical order of the family name.
3718;List each test result and its count in descending order of count.
3719;For each distinct test result, find the number of students who got the result.
3720;"Find the login name of the course author that teaches the course with name ""advanced database""."
3721;"Which course author teaches the ""advanced database"" course? Give me his or her login name."
3722;"Find the addresses of the course authors who teach the course with name ""operating system"" or ""data structure""."
3723;"What are the addresses of the course authors who teach either ""operating system"" or ""data structure"" course."
3728;"Find the names of courses taught by the tutor who has personal name ""Julio""."
3729;"What are the names of the courses taught by the tutor whose personal name is ""Julio""?"
3730;"Find the names and descriptions of courses that belong to the subject named ""Computer Science""."
3731;"What are the names and descriptions of the all courses under the ""Computer Science"" subject?"
3736;"What is the date of enrollment of the course named ""Spanish""?"
3737;"Find the the date of enrollment of the ""Spanish"" course."
3738;What is the name of the course that has the most student enrollment?
3739;Which course is enrolled in by the most students? Give me the course name.
3740;What are the names of the courses that have exactly 1 student enrollment?
3741;Find the names of the courses that have just one student enrollment.
3744;What is the name of each course and the corresponding number of student enrollment?
3745;List the name and the number of enrolled student for each course.
3750;"List the dates of enrollment and completion of the student with personal name ""Karson""."
3751;"On what dates did the student whose personal name is ""Karson"" enroll in and complete the courses?"
3752;"List the dates of enrollment and completion of the student with family name ""Zieme"" and personal name ""Bernie""."
3753;"On what dates did the student with family name ""Zieme"" and personal name ""Bernie"" enroll in and complete the courses?"
3772;List the method, date and amount of all the payments, in ascending order of date.
3773;What are the method, date and amount of each payment? Sort the list in ascending order of date.
3796;What is the most popular payment method?
3797;Which payment method is used the most often?
3798;With which kind of payment method were the least number of payments processed?
3799;What is the payment method that were used the least often?
3800;What is the total amount of payment?
3801;Compute the total amount of payment processed.
3802;What are all the distinct details of the customers?
3803;Return the distinct customer details.
3808;Which Payments were processed with Visa? List the payment Id, the date and the amount.
3809;Give me the payment Id, the date and the amount for all the payments processed with Visa.
3832;Find the names of all physicians and their primary affiliated departments' names.
3833;What are the name and primarily affiliated department name of each physician?
3838;How many patients' prescriptions are made by physician John Dorian?
3839;Find the number of patients' prescriptions physician John Dorian made.
3846;How many patients do each physician take care of? List their names and number of patients they take care of.
3847;Return the name of each physician and the number of patients he or she treats.
3848;Find the name of physicians who are in charge of more than one patient.
3849;Which physicians are in charge of more than one patient? Give me their names.
3850;Find the number of rooms located on each block floor.
3851;How many rooms does each block floor have?
3852;Find the number of rooms for different block code?
3853;How many rooms are located for each block code?
3854;What are the unique block codes that have available rooms?
3855;Tell me the distinct block codes where some rooms are available.
3856;How many different types of rooms are there?
3857;Find the number of distinct room types available.
3858;What is the names of the physicians who prescribe medication Thesisin?
3859;List the names of all the physicians who prescribe Thesisin as medication.
3860;Find the name and position of physicians who prescribe some medication whose brand is X?
3861;Which physicians prescribe a medication of brand X? Tell me the name and position of those physicians.
3864;Find the name of physicians whose position title contains the word 'senior'.
3865;What are the names of the physicians who have 'senior' in their titles.
3866;Find the patient who has the most recent undergoing treatment?
3867;Which patient is undergoing the most recent treatment?
3870;List the names of all distinct nurses ordered by alphabetical order?
3871;What is the alphabetically ordered list of all the distinct names of nurses?
3872;Find the names of nurses who are nursing an undergoing treatment.
3873;Which nurses are in charge of patients undergoing treatments?
3874;List the names of all distinct medications, ordered in an alphabetical order.
3875;What is the alphabetically ordered list of all distinct medications?
3876;What are the names of the physician who prescribed the highest dose?
3877;Find the physician who prescribed the highest dose. What is his or her name?
3878;List the physicians' employee ids together with their primary affiliation departments' ids.
3879;What are each physician's employee id and department id primarily affiliated.
3882;What nurses are on call with block floor 1 and block code 1? Tell me their names.
3883;Find the ids of the nurses who are on call in block floor 1 and block code 1.
3884;What are the highest cost, lowest cost and average cost of procedures?
3885;Tell me the highest, lowest, and average cost of procedures.
3886;List the name and cost of all procedures sorted by the cost from the highest to the lowest.
3887;Sort the list of names and costs of all procedures in the descending order of cost.
3888;Find the three most expensive procedures.
3889;What are the three most costly procedures?
3890;Find the physicians who are trained in a procedure that costs more than 5000.
3891;Which physicians are trained in procedures that are more expensive than 5000?
3892;Find the physician who was trained in the most expensive procedure?
3893;Which physician was trained in the procedure that costs the most.
3894;What is the average cost of procedures that physician John Wen was trained in?
3895;Compute the mean price of procedures physician John Wen was trained in.
3896;Find the names of procedures which physician John Wen was trained in.
3897;What are the names of procedures physician John Wen was trained in?
3906;Find the name of physicians who are affiliated with Surgery or Psychiatry department.
3907;Which physicians are affiliated with either Surgery or Psychiatry department? Give me their names.
3914;Find the names of nurses who are on call.
3915;What are the distinct names of nurses on call?
3916;How many ships are there?
3917;What is the number of ships?
3918;List the name of ships in ascending order of tonnage.
3919;what are the names of the ships ordered by ascending tonnage?
3920;What are the type and nationality of ships?
3921;What are the types and nationalities of every ship?
3922;"List the name of ships whose nationality is not ""United States""."
3923;What are the names of the ships that are not from the United States?
3924;Show the name of ships whose nationality is either United States or United Kingdom.
3925;What are the names of the ships  that are from either the US or the UK?
3926;What is the name of the ship with the largest tonnage?
3927;What is the ship with the largest amount of tonnage called?
3928;Show different types of ships and the number of ships of each type.
3929;For each type, how many ships are there?
3930;Please show the most common type of ships.
3931;What is the most common type of ships?
3932;List the nations that have more than two ships.
3933;What are the nations that have more than two ships?
3946;Find the number of students in total.
3947;How many students are there?
3948;Find the last names of students studying in room 111.
3949;What are the last names of students in room 111?
3950;Find the first names of students studying in room 108.
3951;What are the first names of students in room 108?
3952;What are the first names of students studying in room 107?
3953;List the first names of all the students in room 107.
3954;For each classroom report the grade that is taught in it. Report just the classroom number and the grade number.
3955;What are the grade number and classroom number of each class in the list?
3956;Which grade is studying in classroom 103?
3957;Find the grade taught in classroom 103.
3958;Find the grade studying in room 105.
3959;Which grade is studying in room 105?
3960;Which classrooms are used by grade 4?
3961;Find the classrooms in which grade 4 is studying.
3962;Which classrooms are used by grade 5?
3963;Show me the classrooms grade 5 is using.
3968;Find the first names of all the teachers that teach in classroom 110.
3969;Which teachers teach in classroom 110? Give me their first names.
3970;Find the last names of teachers teaching in classroom 109.
3971;Which teachers teach in classroom 109? Give me their last names.
3972;Report the first name and last name of all the teachers.
3973;What are the first name and last name of all the teachers?
3974;Report the first name and last name of all the students.
3975;Show each student's first name and last name.
3976;Find all students taught by OTHA MOYER. Output the first and last names of the students.
3977;Which students study under the teacher named OTHA MOYER? Give me the first and last names of the students.
3978;Find all students taught by MARROTTE KIRK. Output first and last names of students.
3979;Which are the first and last names of the students taught by MARROTTE KIRK?
3980;Find the first and last name of all the teachers that teach EVELINA BROMLEY.
3981;Which teachers teach the student named EVELINA BROMLEY? Give me the first and last name  of the teachers.
3982;Find the last names of all the teachers that teach GELL TAMI.
3983;What are the last names of the teachers who teach the student called GELL TAMI?
3984;How many students does LORIA ONDERSMA teaches?
3985;Count the number of students the teacher LORIA ONDERSMA teaches.
3986;How many students does KAWA GORDON teaches?
3987;Find the number of students taught by the teacher KAWA GORDON.
3988;Find the number of students taught by TARRING LEIA.
3989;How many students are taught by teacher TARRING LEIA?
3990;How many teachers does the student named CHRISSY NABOZNY have?
3991;Find the number of teachers who teach the student called CHRISSY NABOZNY.
3992;How many teachers does the student named MADLOCK RAY have?
3993;Find the number of teachers who teach the student called MADLOCK RAY.
3996;Find the last names of the students in third grade that are not taught by COVIN JEROME.
3997;Which students in third grade are not taught by teacher COVIN JEROME? Give me the last names of the students.
3998;For each grade, report the grade, the number of classrooms in which it is taught and the total number of students in the grade.
3999;For each grade, return the grade number, the number of classrooms used for the grade, and the total number of students enrolled in the grade.
4000;For each classroom, report the classroom number and the number of grades using it.
4001;For each classroom, show the classroom number and count the number of distinct grades that use the room.
4002;Which classroom has the most students?
4003;Find the classroom that the most students use.
4004;Report the number of students in each classroom.
4005;For each classroom, show the classroom number and find how many students are using it.
4006;For each grade 0 classroom, report the total number of students.
4007;For each grade 0 classroom, return the classroom number and the count of students.
4008;Report the total number of students for each fourth-grade classroom.
4009;For each fourth-grade classroom, show the classroom number and the total number of students using it.
4010;Find the name of the teacher who teaches the largest number of students.
4011;Which teacher teaches the most students? Give me the first name and last name of the teacher.
4012;Find the number of students in one classroom.
4013;How many students does one classroom have?
4014;How many companies are headquartered in the US?
4015;List the names of companies by ascending number of sales.
4016;What are the headquarters and industries of all companies?
4017;Show the names of companies in the banking or retailing industry?
4018;What is the maximum and minimum market value of companies?
4019;What is the headquarter of the company with the largest sales?
4020;Show the different headquarters and number of companies at each headquarter.
4021;Show the most common headquarter for companies.
4022;Show the headquarters that have at least two companies.
4024;Show the names of companies and of employees.
4025;Show names of companies and that of employees in descending order of number of years working for that employee.
4026;Show the names of employees that work for companies with sales bigger than 200.
4027;Show the names of companies and the number of employees they have
4029;list the names of the companies with more than 200 sales in the descending order of sales and profits.
4030;How many film are there?
4031;Count the number of films.
4032;List the distinct director of all films.
4033;What are the different film Directors?
4034;What is the average ticket sales gross in dollars of films?
4035;Return the average gross sales in dollars across all films.
4036;What are the low and high estimates of film markets?
4037;Return the low and high estimates for all film markets.
4038;What are the types of film market estimations in year 1995?
4039;Return the types of film market estimations in 1995.
4040;What are the maximum and minimum number of cities in all markets.
4041;Return the maximum and minimum number of cities across all markets.
4042;How many markets have number of cities smaller than 300?
4043;Count the number of markets that have a number of cities lower than 300.
4044;List all countries of markets in ascending alphabetical order.
4045;What are the countries for each market, ordered alphabetically?
4046;List all countries of markets in descending order of number of cities.
4047;What are the countries for each market ordered by decreasing number of cities?
4048;Please show the titles of films and the types of market estimations.
4049;What are the titles of films and corresponding types of market estimations?
4050;Show the distinct director of films with market estimation in the year of 1995.
4051;Who are the different directors of films which had market estimation in 1995?
4052;What is the average number of cities of markets with low film market estimate bigger than 10000?
4053;Give the average number of cities within markets that had a low market estimation larger than 10000?
4054;Please list the countries and years of film market estimations.
4055;What are the countries of markets and their corresponding years of market estimation?
4056;"Please list the years of film market estimations when the market is in country ""Japan"" in descending order."
4057;What are the years of film market estimation for the market of Japan, ordered by year descending?
4058;List the studios of each film and the number of films produced by that studio.
4059;How films are produced by each studio?
4060;List the name of film studio that have the most number of films.
4061;What is the name of teh studio that created the most films?
4062;List the names of studios that have at least two films.
4063;What are the names of studios that have made two or more films?
4068;"Find the titles and studios of the films that are produced by some film studios that contained the word ""Universal""."
4069;"What are the titles and studios of films that have been produced by a studio whose name contains ""Universal""?"
4072;List the studios which average gross is above 4500000.
4073;Which studios have an average gross of over 4500000?
4078;How many calendar items do we have?
4079;Count the number of all the calendar items.
4080;Show all calendar dates and day Numbers.
4081;What are all the calendar dates and day Numbers?
4082;Show the number of document types.
4083;How many document types are there?
4084;List all document type codes and document type names.
4085;What are all the document type codes and document type names?
4086;What is the name and description for document type code RV?
4087;Give me the name and description of the document type code RV.
4088;"What is the document type code for document type ""Paper""?"
4089;"Find the code of the document type ""Paper""."
4090;Show the number of documents with document type code CV or BK.
4091;How many documents have document type code CV or BK?
4092;"What is the date when the document ""Marry CV"" was stored?"
4093;"When was the document named ""Marry CV"" stored? Give me the date."
4094;What is the day Number and date of all the documents?
4095;Return the day Number and stored date for all the documents.
4096;"What is the document type name for the document with name ""How to read a book""?"
4097;"Find the document type name of the document named ""How to read a book""."
4098;Show the number of locations.
4099;How many locations are listed in the database?
4100;List all location codes and location names.
4101;What are all the location codes and location names?
4102;What are the name and description for location code x?
4103;Give me the name and description of the location with code x.
4104;"What is the location code for the country ""Canada""?"
4105;"Show the location code of the country ""Canada""."
4106;How many roles are there?
4107;Count the total number of roles listed.
4108;List all role codes, role names, and role descriptions.
4109;What are all the role codes, role names, and role descriptions?
4110;"What are the name and description for role code ""MG""?"
4111;"Find the name and description of the role with code ""MG""."
4112;"Show the description for role name ""Proof Reader""."
4113;"What is the description of the role named ""Proof Reader""?"
4114;How many employees do we have?
4115;Find the number of employees we have.
4116;Show the name, role code, and date of birth for the employee with name 'Armani'.
4117;What are the name, role code, and date of birth of the employee named 'Armani'?
4118;What is the id for the employee called Ebba?
4119;Show the id of the employee named Ebba.
4120;"Show the names of all the employees with role ""HR""."
4121;"Which employees have the role with code ""HR""? Find their names."
4122;Show all role codes and the number of employees in each role.
4123;What is the code of each role and the number of employees in each role?
4124;What is the role code with the largest number of employees?
4125;Find the code of the role that have the most employees.
4126;Show all role codes with at least 3 employees.
4127;What are the roles with three or more employees? Give me the role codes.
4128;Show the role code with the least employees.
4129;What is the role with the smallest number of employees? Find the role codes.
4130;What is the role name and role description for employee called Ebba?
4131;Show the name and description of the role played by the employee named Ebba.
4132;Show the names of employees with role name Editor.
4133;"Find the names of all the employees whose the role name is ""Editor""."
4134;"Show the employee ids for all employees with role name ""Human Resource"" or ""Manager""."
4135;"What are the employee ids of the employees whose role name is ""Human Resource"" or ""Manager""?"
4136;What are the different location codes for documents?
4137;Give me all the distinct location codes for documents.
4138;"Show the location name for document ""Robin CV""."
4139;"What is the location name of the document ""Robin CV""?"
4140;Show the location code, the starting date and ending data in that location for all the documents.
4141;What are each document's location code, and starting date and ending data in that location?
4142;"What is ""the date in location from"" and ""the date in location to"" for the document with name ""Robin CV""?"
4143;"Find the starting date and ending data in location for the document named ""Robin CV""."
4144;Show the location codes and the number of documents in each location.
4145;What is the code of each location and the number of documents in that location?
4146;What is the location code with the most documents?
4147;Find the code of the location with the largest number of documents.
4148;Show the location codes with at least 3 documents.
4149;What are the codes of the locations with at least three documents?
4154;Show the id of each employee and the number of document destruction authorised by that employee.
4155;What are the id of each employee and the number of document destruction authorised by that employee?
4156;Show the employee ids and the number of documents destroyed by each employee.
4157;What are the id of each employee and the number of document destroyed by that employee?
4160;Show the ids of all employees who have authorized destruction.
4161;What are the ids of all the employees who authorize document destruction?
4162;Show the ids of all employees who have destroyed a document.
4163;What are the ids of all the employees who have destroyed documents?
4168;How many clubs are there?
4169;Count the total number of clubs.
4170;What are the names of all clubs?
4171;Give me the name of each club.
4172;How many students are there?
4173;Count the total number of students.
4174;What are the first names of all the students?
4175;Find each student's first name.
4176;"Find the last names of the members of the club ""Bootup Baltimore""."
4177;"Who are the members of the club named ""Bootup Baltimore""? Give me their last names."
4178;"Who are the members of the club named ""Hopkins Student Enterprises""? Show the last name."
4179;"Return the last name for the members of the club named ""Hopkins Student Enterprises""."
4180;"How many members does the club ""Tennis Club"" has?"
4181;"Count the members of the club ""Tennis Club""."
4182;"Find the number of members of club ""Pen and Paper Gaming""."
4183;"How many people have membership in the club ""Pen and Paper Gaming""?"
4184;"How many clubs does ""Linda Smith"" belong to?"
4185;"How many clubs does ""Linda Smith"" have membership for?"
4186;"Find the number of clubs where ""Tracy Kim"" is a member."
4187;"For how many clubs is ""Tracy Kim"" a member?"
4188;"Find all the female members of club ""Bootup Baltimore"". Show the first name and last name."
4189;"Give me the first name and last name for all the female members of the club ""Bootup Baltimore""."
4190;"Find all the male members of club ""Hopkins Student Enterprises"". Show the first name and last name."
4191;"What are the first name and last name of each male member in club ""Hopkins Student Enterprises""?"
4192;"Find all members of ""Bootup Baltimore"" whose major is ""600"". Show the first name and last name."
4193;"Which members of ""Bootup Baltimore"" major in ""600""? Give me their first names and last names."
4194;"Which club has the most members majoring in ""600""?"
4195;"Find the club which has the largest number of members majoring in ""600""."
4196;Find the name of the club that has the most female students.
4197;Which club has the most female students as their members? Give me the name of the club.
4198;"What is the description of the club named ""Tennis Club""?"
4199;"Find the description of the club called ""Tennis Club""."
4200;"Find the description of the club ""Pen and Paper Gaming""."
4201;"What is the description of the club ""Pen and Paper Gaming""?"
4202;"What is the location of the club named ""Tennis Club""?"
4203;"Where us the club named ""Tennis Club"" located?"
4204;"Find the location of the club ""Pen and Paper Gaming""."
4205;"Where is the club ""Pen and Paper Gaming"" located?"
4206;"Where is the club ""Hopkins Student Enterprises"" located?"
4207;"Tell me the location of the club ""Hopkins Student Enterprises""."
4208;"Find the name of all the clubs at ""AKW""."
4209;"Which clubs are located at ""AKW""? Return the club names."
4210;"How many clubs are located at ""HHH""?"
4211;"Count the number of clubs located at ""HHH""."
4212;"What are the first and last name of the president of the club ""Bootup Baltimore""?"
4213;"Who is the president of the club ""Bootup Baltimore""? Give me the first and last name."
4214;"Who is the ""CTO"" of club ""Hopkins Student Enterprises""? Show the first name and last name."
4215;"Find the first name and last name for the ""CTO"" of the club ""Hopkins Student Enterprises""?"
4216;"How many different roles are there in the club ""Bootup Baltimore""?"
4217;"Count the number of different positions in the club ""Bootup Baltimore""."
4218;"How many members of ""Bootup Baltimore"" are older than 18?"
4219;"Count the number of members in club ""Bootup Baltimore"" whose age is above 18."
4220;"How many members of club ""Bootup Baltimore"" are younger than 18?"
4221;"Count the number of members in club ""Bootup Baltimore"" whose age is below 18."
4222;"Find the names of all the clubs that have at least a member from the city with city code ""BAL""."
4223;"Which clubs have one or more members from the city with code ""BAL""? Give me the names of the clubs."
4224;"Find the names of the clubs that have at least a member from the city with city code ""HOU""."
4225;"Which clubs have one or more members from the city with code ""HOU""? Give me the names of the clubs."
4226;"How many clubs does the student named ""Eric Tai"" belong to?"
4227;"Count the number of clubs for which the student named ""Eric Tai"" is a member."
4228;"List the clubs having ""Davis Steven"" as a member."
4229;"What are the names of the clubs that have ""Davis Steven"" as a member?"
4230;"List the clubs that have at least a member with advisor ""1121""."
4231;"Which clubs have one or more members whose advisor is ""1121""?"
4232;"What is the average age of the members of the club ""Bootup Baltimore""?"
4233;"Find the average age of the members in the club ""Bootup Baltimore""."
4234;"Find the average age of members of the club ""Hopkins Student Enterprises""."
4235;"On average, how old are the members in the club ""Hopkins Student Enterprises""?"
4236;"Retrieve the average age of members of the club ""Tennis Club""."
4237;"Compute the average age of the members in the club ""Tennis Club""."
4246;Find the organisation ids and details of the organisations which are involved in
4247;What are the ids and details for all organizations that have grants of more than 6000 dollars?
4248;What is the organisation type and id of the organisation which has the most number of research staff?
4249;What is the type and id of the organization that has the most research staff?
4250;Which organisation type hires most research staff?
4251;What is the type of the organization with the most research staff?
4252;Find out the send dates of the documents with the grant amount of more than 5000 were granted by organisation type described
4253;What are the send dates for all documents that have a grant amount of more than 5000 and are involved in research?
4254;What are the response received dates for the documents described as 'Regular' or granted with more than 100?
4255;What is the response received date for the document described as Regular that was granted more than 100 dollars?
