4721;"What are the number of international and domestic passengers of the airport named London ""Heathrow""?";"Каково количество международных и внутренних пассажиров аэропорта ""Хитроу"" в Лондоне?"
4722;How many international and domestic passengers are there in the airport London Heathrow?;Сколько всего международных и внутренних пассажиров в аэропорту Лондон Хитроу?
4723;"What are the total number of Domestic Passengers of airports that contain the word ""London"".";"Какое общее количество внутренних пассажиров приходится на аэропорты, которые содержат слово ""Лондон""."
4724;What are the total number of domestic passengers at all London airports?;Каково общее количество внутренних пассажиров во всех аэропортах Лондона?
4725;What are the maximum and minimum number of transit passengers of all aiports.;Каково максимальное и минимальное количество транзитных пассажиров во всех аэропортах.
4726;What is the maximum and mininum number of transit passengers for all airports?;Каково максимальное и минимальное количество транзитных пассажиров для всех аэропортов?
4727;What are the name of pilots aged 25 or older?;Как называются пилоты в возрасте 25 лет и старше?
4728;what is the name of every pilot who is at least 25 years old?;как зовут каждого пилота, которому не менее 25 лет?
4729;List all pilot names in ascending alphabetical order.;Перечислите все имена пилотов в алфавитном порядке по возрастанию.
4730;What are the names of the pilots in alphabetical order?;Назовите имена пилотов в алфавитном порядке.
4731;List names of all pilot aged 30 or younger in descending alphabetical order.;Перечислите имена всех пилотов в возрасте 30 лет и моложе в алфавитном порядке по убыванию.
4732;What are the names of all pilots 30 years old or young in descending alphabetical order?;Назовите имена всех пилотов в возрасте 30 лет и моложе в алфавитном порядке по убыванию?
4733;"Please show the names of aircrafts associated with airport with name ""London Gatwick"".";"Пожалуйста, покажите названия самолетов, которые связаны с аэропортом с именем ""London Gatwick""."
4734;What are the names of all the aircrafts associated with London Gatwick airport?;Как называются все самолеты, связанные с лондонским аэропортом Гатвик?
4735;Please show the names and descriptions of aircrafts associated with airports that have a total number of passengers bigger than 10000000.;Пожалуйста, укажите названия и описания самолетов, связанных с аэропортами, общее количество пассажиров которых превышает 10000000.
4736;What are the names and descriptions of aircrafts associated with an airport that has more total passengers than 10000000?;Какие названия и описания самолетов связаны с аэропортом, который обслуживает больше пассажиров, чем 10000000?
4737;"What is the average total number of passengers of airports that are associated with aircraft ""Robinson R-22""?";"Каково среднее общее количество пассажиров в аэропортах, связанных с самолетом ""Robinson R-22""?"
4738;"What is the average total number of passengers for all airports that the aircraft ""Robinson R-22"" visits?";"Каково среднее общее количество пассажиров по всем аэропортам, которые посещает самолет ""Robinson R-22""?"
4739;Please list the location and the winning aircraft name.;Пожалуйста, укажите место и название самолета-победителя.
4740;What is the location and name of the winning aircraft?;Где находится и как называется самолет-победитель?
4745;List names of all pilot in descending order of age.;Перечислите имена всех пилотов в порядке убывания возраста.
4746;What are the names of all pilots listed by descending age?;Назовите имена всех пилотов, перечисленных в порядке убывания возраста.
4753;Show all information on the airport that has the largest number of international passengers.;Показать всю информацию об аэропорте, принимающем наибольшее количество международных пассажиров.
4754;What is all the information on the airport with the largest number of international passengers?;Какова вся информация об аэропорте с наибольшим количеством международных пассажиров?
4757;what is the name and age of the youngest winning pilot?;Как зовут и каков возраст самого молодого пилота-победителя?
4758;How old is the youngest winning pilot and what is their name?;Сколько лет самому молодому пилоту-победителю и как его зовут?
4761;How many residents does each property have? List property id and resident count.;Сколько жителей проживает в каждом объекте недвижимости? Укажите идентификатор объекта и количество жителей.
4762;What is the distinct service types that are provided by the organization which has detail 'Denesik and Sons Party'?;"Какие виды услуг предоставляет организация с подробным описанием ""Денесик и сыновья""?"
4763;How many services has each resident requested? List the resident id, details, and the count in descending order of the count.;Сколько услуг запросил каждый житель? Перечислите идентификатор жителя, данные и количество услуг в порядке убывания количества.
4764;What is the maximum number that a certain service is provided? List the service id, details and number.;Каково максимальное число, на которое предоставляется определенная услуга? Перечислите идентификатор, детали и номер услуги.
4765;List the id and type of each thing, and the details of the organization that owns it.;Укажите идентификатор и тип каждой вещи, а также данные организации, которой она принадлежит.
4769;What are the distinct id and type of the thing that has the status 'Close' or has a status record before the date '2017-06-19 02:59:21';Каковы отличительные идентификаторы и тип вещи, которая имеет статус 'Close' или имеет запись о статусе до даты '2017-06-19 02:59:21'.
4770;How many distinct locations have the things with service detail 'Unsatisfied' been located in?;В скольких разных местах находились вещи с деталью обслуживания 'Unsatisfied'?
4771;How many different status codes of things are there?;Сколько существует различных кодов состояния вещей?
4773;When is the last day any resident moved in?;Когда последний день, когда кто-то из жителей заселился?
4774;What are the resident details containing the substring 'Miss'?;"Какие данные о резидентах содержат подстроку ""Miss""?"
4777;What are the distinct move in dates of the residents?;Каковы сроки заселения жильцов?
4796;For each player, show the team and the location of school they belong to.;Для каждого игрока укажите команду и местонахождение школы, к которой он принадлежит.
4797;What are the team and the location of school each player belongs to?;К какой команде и к какому учебному заведению принадлежит каждый игрок?
4802;Show locations and nicknames of schools.;Показать местоположение и прозвища школ.
4803;What are the location and nickname of each school?;Где находится и как называется каждая школа?
4814;Show the nicknames of schools that are not in division 1.;Покажите прозвища школ, которые не входят в дивизион 1.
4815;What are the nicknames of schools whose division is not 1?;Как называются школы, чей дивизион не равен 1?
4822;Find the name and population of district with population between 200000 and 2000000;Найдите название и население района с населением от 200000 до 2000000 человек
4823;What are the district names and city populations for all districts that between 200,000 and 2,000,000 residents?;Назовите названия районов и численность населения городов, в которых проживает от 200 000 до 2 000 000 человек?
4824;Find the name all districts with city area greater than 10 or population larger than 100000;Найдите название всех районов с площадью города больше 10 или населением больше 100000 человек
4825;What are the names of all districts with a city area greater than 10 or have more than 100000 people living there?;Как называются все районы с площадью города больше 10 или в которых проживает более 100000 человек?
4826;Which district has the largest population?;В каком районе проживает больше всего людей?
4827;What is the name of the district with the most residents?;Как называется район с наибольшим количеством жителей?
4828;Which district has the least area?;Какой район имеет наименьшую площадь?
4829;What is the name of the district with the smallest area?;Как называется район с самой маленькой площадью?
4832;Find all types of store and number of them.;Найдите все типы магазинов и их количество.
4833;For each type of store, how many of them are there?;Сколько магазинов существует для каждого типа?
4834;Find the names of all stores in Khanewal District.;Узнайте названия всех магазинов в Ханевальском районе.
4835;What are the names of all the stores located in Khanewal District?;Как называются все магазины, расположенные в округе Ханевал?
4838;"Which city is the headquarter of the store named ""Blackville"" in?";"В каком городе находится штаб-квартира магазина под названием ""Блэквилл""?"
4839;What city is the headquarter of the store Blackville?;В каком городе находится штаб-квартира магазина Blackville?
4840;Find the number of stores in each city.;Найдите количество магазинов в каждом городе.
4841;How many stores are headquarted in each city?;Сколько магазинов расположено в каждом городе?
4842;Find the city with the most number of stores.;Найдите город с наибольшим количеством магазинов.
4843;What is the city with the most number of flagship stores?;В каком городе больше всего флагманских магазинов?
4846;"What products are available at store named ""Miramichi""?";"Какие товары можно приобрести в магазине ""Miramichi""?"
4847;What products are sold at the store named Miramichi?;Какие товары продаются в магазине под названием Miramichi?
4862;What is the total enrollment number of all colleges?;Какова общая численность учащихся во всех колледжах?
4863;How many students are enrolled in college?;Сколько студентов учатся в колледже?
4864;What is the average enrollment number?;Какова средняя численность учащихся?
4865;How many students, on average, does each college have enrolled?;Сколько студентов в среднем обучается в каждом колледже?
4866;How many colleges in total?;Сколько всего колледжей?
4867;How many different colleges are there?;Сколько существует различных колледжей?
4868;How many players have more than 1000 hours of training?;Сколько игроков имеют более 1000 часов тренировок?
4869;How many different players trained for more than 1000 hours?;Сколько разных игроков тренировались более 1000 часов?
4870;How many colleges has more than 15000 students?;В скольких колледжах обучается более 15000 студентов?
4871;What is the number of colleges with a student population greater than 15000?;Каково количество колледжей с численностью студентов более 15000 человек?
4872;What is the average training hours of all players?;Каково среднее количество тренировочных часов у всех игроков?
4873;How many hours do the players train on average?;Сколько часов в среднем тренируются игроки?
4874;Find the name and training hours of players whose hours are below 1500.;Найдите имена и часы тренировок игроков, чьи часы ниже 1500.
4875;What are the names and number of hours spent training for each player who trains for less than 1500 hours?;Назовите имена и количество часов, проведенных на тренировках, для каждого игрока, который тренируется менее 1500 часов?
4876;How many different colleges do attend the tryout test?;Сколько различных колледжей участвуют в пробном тестировании?
4877;How many different colleges were represented at tryouts?;Сколько различных колледжей было представлено на пробных занятиях?
4878;What are the unique types of player positions in the tryout?;Каковы уникальные типы позиций игроков на пробах?
4879;What are the different types of player positions?;Каковы различные типы позиций игроков?
4880;How many students got accepted after the tryout?;Сколько студентов было принято после пробного тура?
4881;How many students received a yes from tryouts?;Сколько студентов получили положительный ответ на пробных занятиях?
4882;How many students whose are playing the role of goalie?;Сколько студентов играют роль вратаря?
4883;What is the number of students playing as a goalie?;Какое количество студентов играет в качестве вратаря?
4884;Find the max, average and min training hours of all players.;Найдите максимальное, среднее и минимальное количество тренировочных часов для всех игроков.
4885;What is the average, maximum, and minimum for the number of hours spent training?;Каково среднее, максимальное и минимальное количество часов, потраченных на обучение?
4886;What is average enrollment of colleges in the state FL?;Какова средняя численность студентов в колледжах штата FL?
4887;What is average number of students enrolled in Florida colleges?;Каково среднее количество студентов, обучающихся в колледжах Флориды?
4888;What are the names of players whose training hours is between 500 and 1500?;Назовите имена игроков, чье количество тренировочных часов составляет от 500 до 1500?
4889;What are the names of players who train between 500 and 1500 hours?;Как называются игроки, которые тренируются от 500 до 1500 часов?
4890;Find the players whose names contain letter 'a'.;"Найдите игроков, в именах которых есть буква ""a""."
4891;Who are the players that have names containing the letter a?;Кто из игроков имеет фамилии, содержащие букву a?
4892;Find the name, enrollment of the colleges whose size is bigger than 10000 and location is in state LA.;Найдите название, количество студентов колледжей, чей размер превышает 10000 человек и расположенных в штате Лос-Анджелес.
4893;What are the names and enrollment numbers for colleges that have more than 10000 enrolled and are located in Louisiana?;Какие названия и количество студентов колледжей, в которых обучается более 10000 человек и которые расположены в Луизиане?
4894;List all information about college sorted by enrollment number in the ascending order.;Перечислите всю информацию о колледже, отсортированную по количеству поступивших в него студентов в порядке возрастания.
4895;What information do you have on colleges sorted by increasing enrollment numbers?;Какой информацией вы располагаете о колледжах, отсортированных по возрастанию числа абитуриентов?
4896;List the name of the colleges whose enrollment is greater 18000 sorted by the college's name.;Список колледжей с числом студентов более 18000, отсортированных по названию колледжа.
4897;What is the name of every college in alphabetical order that has more than 18000 students enrolled?;Назовите в алфавитном порядке все колледжи, в которых обучается более 18000 студентов?
4898;Find the name of players whose card is yes in the descending order of training hours.;"Найдите фамилии игроков, чья карточка ""да"", в порядке убывания количества тренировочных часов."
4899;What are the name of the players who received a card in descending order of the hours of training?;Как называются игроки, получившие карточку в порядке убывания часов тренировок?
4900;Find the name of different colleges involved in the tryout in alphabetical order.;Найдите в алфавитном порядке названия различных колледжей, участвующих в пробном тестировании.
4901;What are the different names of the colleges involved in the tryout in alphabetical order?;Как называются колледжи, участвующие в отборе, в алфавитном порядке?
4902;Which position is most popular among players in the tryout?;Какая позиция наиболее популярна среди игроков, участвующих в пробных играх?
4903;What was the most popular position at tryouts?;Какая позиция была самой популярной на пробах?
4904;Find the number of students who participate in the tryout for each college ordered by descending count.;Найдите количество студентов, участвующих в отборочном туре для каждого колледжа, упорядоченное по убыванию.
4905;How many students participated in tryouts for each college by descennding count?;Сколько студентов участвовало в отборочных турах в каждом колледже по убыванию?
4906;What is minimum hours of the students playing in different position?;Какое минимальное количество часов студенты играют на разных позициях?
4907;For each position, what is the minimum time students spent practicing?;Какое минимальное время студенты тратили на тренировки для каждой позиции?
4908;What are the names of schools with the top 3 largest size?;Как называются школы с 3 самыми большими размерами?
4909;What are the names of the schools with the top 3 largest class sizes?;Как называются школы с тремя самыми большими размерами классов?
4914;Find the states where have some college students in tryout and their decisions are yes.;"Найдите штаты, где есть студенты колледжей, участвующие в отборе, и их решения - ""да""."
4915;What are the different states that had students successfully try out?;В каких штатах студенты успешно прошли испытание?
4916;Find the name and college of students whose decisions are yes in the tryout.;Найдите имя и колледж студентов, чьи решения были приняты на пробном экзамене.
4917;What are the names of all the players who received a yes during tryouts, and also what are the names of their colleges?;"Назовите имена всех игроков, получивших ""да"" на пробах, а также названия их колледжей?"
4918;Find the name of all students who were in the tryout sorted in alphabetic order.;Найдите имена всех учеников, участвовавших в пробном заезде, отсортированные в алфавитном порядке.
4919;What are the names of all students who tried out in alphabetical order?;Назовите имена всех студентов, участвовавших в конкурсе, в алфавитном порядке.
4920;Find the name and hours of the students whose tryout decision is yes.;Найдите имя и часы работы учеников, чье решение об отборе было положительным.
4921;What are the names and hours spent practicing of every student who received a yes at tryouts?;"Назовите имена и часы, проведенные на тренировках, каждого студента, получившего ""да"" на отборочных соревнованиях?"
4922;Find the states of the colleges that have students in the tryout who played in striker position.;Найдите штаты колледжей, в которых участвуют студенты, играющие на позиции нападающего.
4923;What are the states of the colleges where students who tried out for the striker position attend?;В каких штатах находятся колледжи, в которых учатся студенты, претендовавшие на место нападающего?
4924;Find the names of the students who are in the position of striker and got a yes tryout decision.;"Найдите имена студентов, которые находятся на позиции нападающего и получили решение ""да""."
4925;What are the names of all students who successfully tried out for the position of striker?;Назовите имена всех студентов, успешно прошедших отбор на должность нападающего?
4926;Find the state of the college which player Charles is attending.;Найдите штат колледжа, в котором учится игрок Чарльз.
4927;In which state is the college that Charles attends?;В каком штате находится колледж, в котором учится Чарльз?
4928;Find the average and maximum hours for the students whose tryout decision is yes.;Найдите среднее и максимальное количество часов для студентов, чье решение о пробах было положительным.
4929;What is the average and maximum number of hours students who made the team practiced?;Какое среднее и максимальное количество часов тренировались студенты, попавшие в команду?
4930;Find the average hours for the students whose tryout decision is no.;Найдите среднее количество часов для студентов, чье решение о пробах было отрицательным.
4931;What is the average number of hours spent practicing for students who got rejected?;Каково среднее количество часов, потраченных на практику, у студентов, получивших отказ?
4934;Which colleges do the tryout players whose name starts with letter D go to?;В какие колледжи поступают игроки, чьи имена начинаются на букву D?
4935;Which colleges does each player with a name that starts with the letter D  who tried out go to?;В какие колледжи перешли все игроки, чьи имена начинаются на букву D?
4936;Which college has any student who is a goalie and succeeded in the tryout.;В каком колледже есть студент, который является вратарем и успешно прошел отбор.
4937;What college has a student who successfully made the team in the role of a goalie?;В каком колледже есть студент, успешно вошедший в команду в роли вратаря?
4940;What is the state and enrollment of the colleges where have any students who got accepted in the tryout decision.;Каков штат и набор колледжей, в которых есть студенты, принявшие решение о пробах.
4941;How many students are enrolled in colleges that have student accepted during tryouts, and in which states are those colleges?;Сколько студентов учатся в колледжах, в которые были приняты студенты во время пробных экзаменов, и в каких штатах находятся эти колледжи?
4942;Find the names of either colleges in LA with greater than 15000 size or in state AZ with less than 13000 enrollment.;Найдите названия колледжей в Лос-Анджелесе с численностью более 15000 человек или в штате AZ с численностью менее 13000 человек.
4943;What are the names of colleges in LA that have more than 15,000 students and of colleges in AZ with less than 13,000 students?;Как называются колледжи в Лос-Анджелесе с более чем 15 000 студентов и колледжи в АЗ с менее чем 13 000 студентов?
4974;What are the names of shops in ascending order of open year?;Как называются магазины в порядке возрастания года открытия?
4975;Return the names of shops, ordered by year of opening ascending.;Возвращает названия магазинов, упорядоченные по году открытия по возрастанию.
4976;What is the average quantity of stocks?;Каково среднее количество запасов?
4977;Give the average quantity of stocks.;Укажите среднее количество запасов.
4978;What are the names and location of the shops in ascending alphabetical order of name.;Назовите названия и местоположение магазинов в алфавитном порядке по возрастанию названия.
4979;Return the names and locations of shops, ordered by name in alphabetical order.;Возвращает названия и местоположение магазинов, упорядоченные по названию в алфавитном порядке.
4982;"List the open date of open year of the shop named ""Apple"".";"Перечислите дату открытия магазина ""Яблоко"" в год открытия."
4983;What are the open dates and years for the shop named Apple?;Какие даты и годы открыты для магазина под названием Apple?
4984;List the name of the shop with the latest open year.;Укажите название магазина с последним годом открытия.
4985;What is the shop name corresponding to the shop that opened in the most recent year?;Какое название магазина соответствует магазину, открывшемуся в последнем году?
4986;Show names of shops and the carriers of devices they have in stock.;Показывайте названия магазинов и носители устройств, которые есть у них на складе.
4987;What are the names of device shops, and what are the carriers that they carry devices in stock for?;Как называются магазины устройств, и для каких операторов они имеют устройства на складе?
5014;How many customers do we have?;Сколько у нас клиентов?
5015;Count the number of customers recorded.;Подсчитайте количество записанных клиентов.
5016;What are the phone and email for customer Harold?;Каковы телефон и электронная почта для клиентов Harold?
5017;"Find the phone number and email address of customer ""Harold"".";"Найдите номер телефона и адрес электронной почты клиента ""Гарольд""."
5018;Show all the Store_Name of drama workshop groups.;Показать все Store_Name групп драматической мастерской.
5019;What are the store names of drama workshop groups?;Как называются магазины драматических мастерских?
5024;What is the description of the marketing region China?;Что представляет собой описание маркетингового региона Китай?
5025;Find the marketing region description of China?;Найдите описание маркетингового региона Китай?
5028;What is the name of the most expensive product?;Как называется самый дорогой продукт?
5029;Tell me the name of the most pricy product.;Назовите мне название самого дорогого продукта.
5030;List all product names in ascending order of price.;Перечислите все наименования товаров в порядке возрастания цены.
5031;Sort the names of products in ascending order of their price.;Сортируйте названия продуктов в порядке возрастания их цены.
5032;What is the phone number of the performer Ashley?;Какой номер телефона у исполнителя Ashley?
5033;"Find the phone number of performer ""Ashley"".";"Найдите номер телефона исполнителя ""Ashley""."
5038;"Which city is the address of the store named ""FJA Filming"" located in?";"В каком городе находится магазин под названием ""FJA Filming""?"
5039;"Find the city the store named ""FJA Filming"" is in.";"Найдите город, в котором находится магазин ""FJA Filming""."
5040;"What are the states or counties of the address of the stores with marketing region code ""CA""?";"В каких штатах или округах находятся адреса магазинов с маркетинговым кодом региона ""CA""?"
5041;"Find the states or counties where the stores with marketing region code ""CA"" are located.";"Найдите штаты или округа, в которых находятся магазины с маркетинговым кодом региона ""CA""."
5042;What is the name of the marketing region that the store Rob Dinning belongs to?;Как называется маркетинговый регион, к которому относится магазин Rob Dinning?
5043;Return the name of the marketing region the store Rob Dinning is located in.;Верните название маркетингового региона, в котором находится магазин Rob Dinning.
5044;What are the descriptions of the service types with product price above 100?;Каковы описания типов услуг с ценой продукта выше 100?
5045;Give me the descriptions of the service types that cost more than 100.;Приведите описания видов услуг, стоимость которых превышает 100.
5050;What are the phones and emails of workshop groups in which services are performed?;Каковы телефоны и электронные адреса мастерских, в которых оказываются услуги?
5051;Give me all the phone numbers and email addresses of the workshop groups where services are performed.;Дайте мне все номера телефонов и адреса электронной почты мастерских, где проводятся сервисные работы.
5052;"What are the names of workshop groups in which services with product name ""film"" are performed?";"Как называются группы цехов, в которых выполняются услуги с названием продукта ""пленка""?"
5053;"Find the names of the workshop groups where services with product name ""film"" are performed.";"Найдите названия групп мастерских, в которых выполняются услуги с названием продукта ""пленка""."
5054;What are the different product names? What is the average product price for each of them?;Как называются различные продукты? Какова средняя цена каждого из них?
5055;For each distinct product name, show its average product price.;Для каждого отдельного наименования товара укажите его среднюю цену.
5056;What are the product names with average product price smaller than 1000000?;Как называются товары, средняя цена которых меньше 1000000?
5057;Find the product names whose average product price is below 1000000.;Найдите наименования товаров, средняя цена которых ниже 1000000.
5066;How many distinct currency codes are there for all drama workshop groups?;Сколько различных кодов валют существует для всех групп драматического цеха?
5067;Find the number of distinct currency codes used in drama workshop groups.;Найдите количество различных кодов валют, используемых в группах драматической мастерской.
5068;What are the names of the drama workshop groups with address in Feliciaberg city?;Как называются группы драматической мастерской с адресом в городе Фелисиаберг?
5069;Return the the names of the drama workshop groups that are located in Feliciaberg city.;Верните названия кружков драматической мастерской, которые находятся в городе Фелисиаберг.
5070;What are the email addresses of the drama workshop groups with address in Alaska state?;Какие адреса электронной почты есть у групп драматической мастерской, расположенных в штате Аляска?
5071;List the email addresses of the drama workshop groups located in Alaska state.;Укажите электронные адреса групп драматической мастерской, расположенных в штате Аляска.
5072;Show all cities along with the number of drama workshop groups in each city.;Покажите все города с указанием количества групп драматической мастерской в каждом городе.
5073;How many drama workshop groups are there in each city? Return both the city and the count.;Сколько групп драматической мастерской есть в каждом городе? Верните и город, и количество.
5074;What is the marketing region code that has the most drama workshop groups?;В каком маркетинговом коде региона больше всего групп драматической мастерской?
5075;Which marketing region has the most drama workshop groups? Give me the region code.;В каком маркетинговом регионе больше всего групп драматической мастерской? Назовите код региона.
5090;How many bands are there?;Сколько здесь групп?
5091;Find the number of bands.;Найдите количество полос.
5092;What are all the labels?;Что это за ярлыки?
5093;What are the different album labels listed?;Как называются разные лейблы альбомов?
5094;Find all the albums in 2012.;Найти все альбомы 2012 года.
5095;return all columns of the albums created in the year of 2012.;возвращает все столбцы альбомов, созданных в 2012 году.
5098;How many songs are there?;Сколько здесь песен?
5099;Count the number of songs.;Подсчитайте количество песен.
5100;"Find all the songs performed by artist with last name ""Heilo""";"Найти все песни исполнителя с фамилией ""Heilo""."
5101;"What are the names of the songs by the artist whose last name is ""Heilo""?";"Как называются песни исполнителя, чья фамилия ""Heilo""?"
5102;"Hom many musicians performed in the song ""Flash""?";"Сколько музыкантов выступило в песне ""Flash""?"
5103;"How many musicians play in the song ""Flash""?";"Сколько музыкантов играет в песне ""Flash""?"
5104;"Find all the songs produced by artists with first name ""Marianne"".";"Найдите все песни, созданные артистами с первым именем ""Marianne""."
5105;"What are the names of all songs produced by the artist with the first name ""Marianne""?";"Как называются все песни, созданные артисткой с именем ""Марианна""?"
5106;"Who performed the song named ""Badlands""? Show the first name and the last name.";"Кто исполнил песню под названием ""Badlands""? Покажите имя и фамилию."
5107;"What are the first and last names of the artist who perfomed the song ""Badlands""?";"Назовите имя и фамилию артиста, исполнившего песню ""Badlands""?"
5108;"Who is performing in the back stage position for the song ""Badlands""? Show the first name and the last name.";"Кто выступает на задней сцене в песне ""Badlands""? Покажите имя и фамилию."
5109;"What are the first and last names of the performer who was in the back stage position for the song ""Badlands""?";"Назовите имя и фамилию исполнителя, который занимал место за сценой во время исполнения песни ""Badlands""?"
5110;How many unique labels are there for albums?;Сколько существует уникальных этикеток для альбомов?
5111;What are the unique labels for the albums?;Какие уникальные этикетки есть у альбомов?
5112;What is the label that has the most albums?;Какой лейбл выпустил наибольшее количество альбомов?
5113;What is the label with the most albums?;Какой лейбл имеет наибольшее количество альбомов?
5118;"Find all the songs whose name contains the word ""the"".";"Найдите все песни, в названии которых есть слово ""the""."
5119;"What are the names of the songs whose title has the word ""the""?";"Как называются песни, в названии которых есть слово ""the""?"
5120;What are all the instruments used?;Какие инструменты используются?
5121;What are the different instruments listed in the database?;Что представляют собой различные инструменты, перечисленные в базе данных?
5122;"What instrument did the musician with last name ""Heilo"" use in the song ""Le Pop""?";"Какой инструмент использовал музыкант с фамилией ""Heilo"" в песне ""Le Pop""?"
5123;"What instruments did the musician with the last name ""Heilo"" play in the song ""Le Pop""?";"На каких инструментах играл музыкант с фамилией ""Хайло"" в песне ""Le Pop""?"
5124;What is the most used instrument?;Какой инструмент используется чаще всего?
5125;What instrument is used the most?;Какой инструмент используется чаще всего?
5126;"How many songs have used the instrument ""drums""?";"В скольких песнях использовался инструмент ""барабаны""?"
5127;How many songs use drums as an instrument?;В скольких песнях барабаны используются в качестве инструмента?
5138;Which vocal type is the most frequently appearring type?;Какой тип вокала встречается чаще всего?
5139;What is the type of vocables that appears most frequently?;Какой тип лексики встречается чаще всего?
