0;SELECT count(*) FROM head WHERE age  >  56;ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.руководители ГДЕ возраст > 56
4133;"SELECT T1.employee_name FROM Employees AS T1 JOIN ROLES AS T2 ON T1.role_code  =  T2.role_code WHERE T2.role_name  =  ""Editor""";"ВЫБРАТЬ T1.наименование ИЗ справочник.сотрудники КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.должности КАК T2 ПО T1.должность = T2.код ГДЕ T2.наименование = ""Editor"""
4134;"SELECT T1.employee_id FROM Employees AS T1 JOIN ROLES AS T2 ON T1.role_code  =  T2.role_code WHERE T2.role_name  =  ""Human Resource"" OR T2.role_name  =  ""Manager""";"ВЫБРАТЬ T1.ссылка ИЗ справочник.сотрудники КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.должности КАК T2 ПО T1.должность = T2.код ГДЕ T2.наименование = ""Human Resource"" ИЛИ T2.наименование = ""Manager"""
4135;"SELECT T1.employee_id FROM Employees AS T1 JOIN ROLES AS T2 ON T1.role_code  =  T2.role_code WHERE T2.role_name  =  ""Human Resource"" OR T2.role_name  =  ""Manager""";"ВЫБРАТЬ T1.ссылка ИЗ справочник.сотрудники КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.должности КАК T2 ПО T1.должность = T2.код ГДЕ T2.наименование = ""Human Resource"" ИЛИ T2.наименование = ""Manager"""
4136;SELECT DISTINCT location_code FROM Document_locations;ВЫБРАТЬ РАЗЛИЧНЫЕ местохранения ИЗ регистрсведений.местахранениядокументов
4137;SELECT DISTINCT location_code FROM Document_locations;ВЫБРАТЬ РАЗЛИЧНЫЕ местохранения ИЗ регистрсведений.местахранениядокументов
4138;"SELECT T3.location_name FROM All_documents AS T1 JOIN Document_locations AS T2 ON T1.document_id  =  T2.document_id JOIN Ref_locations AS T3 ON T2.location_code  =  T3.location_code WHERE T1.document_name  =  ""Robin CV""";"ВЫБРАТЬ T3.наименование ИЗ справочник.документы КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.местахранениядокументов КАК T2 ПО T1.ссылка = T2.документ ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.местахранения КАК T3 ПО T2.местохранения = T3.код ГДЕ T1.наименование = ""Robin CV"""
4139;"SELECT T3.location_name FROM All_documents AS T1 JOIN Document_locations AS T2 ON T1.document_id  =  T2.document_id JOIN Ref_locations AS T3 ON T2.location_code  =  T3.location_code WHERE T1.document_name  =  ""Robin CV""";"ВЫБРАТЬ T3.наименование ИЗ справочник.документы КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.местахранениядокументов КАК T2 ПО T1.ссылка = T2.документ ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.местахранения КАК T3 ПО T2.местохранения = T3.код ГДЕ T1.наименование = ""Robin CV"""
4140;SELECT location_code ,  date_in_location_from ,  date_in_locaton_to FROM Document_locations;ВЫБРАТЬ местохранения , датас , датапо ИЗ регистрсведений.местахранениядокументов
4141;SELECT location_code ,  date_in_location_from ,  date_in_locaton_to FROM Document_locations;ВЫБРАТЬ местохранения , датас , датапо ИЗ регистрсведений.местахранениядокументов
4142;"SELECT T1.date_in_location_from ,  T1.date_in_locaton_to FROM Document_locations AS T1 JOIN All_documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.document_name  =  ""Robin CV""";"ВЫБРАТЬ T1.датас , T1.датапо ИЗ регистрсведений.местахранениядокументов КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.документы КАК T2 ПО T1.документ = T2.ссылка ГДЕ T2.наименование = ""Robin CV"""
4143;"SELECT T1.date_in_location_from ,  T1.date_in_locaton_to FROM Document_locations AS T1 JOIN All_documents AS T2 ON T1.document_id  =  T2.document_id WHERE T2.document_name  =  ""Robin CV""";"ВЫБРАТЬ T1.датас , T1.датапо ИЗ регистрсведений.местахранениядокументов КАК T1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.документы КАК T2 ПО T1.документ = T2.ссылка ГДЕ T2.наименование = ""Robin CV"""
4144;SELECT location_code ,  count(*) FROM Document_locations GROUP BY location_code;ВЫБРАТЬ местохранения , КОЛИЧЕСТВО(*) ИЗ регистрсведений.местахранениядокументов СГРУППИРОВАТЬ ПО местохранения
4145;SELECT location_code ,  count(*) FROM Document_locations GROUP BY location_code;ВЫБРАТЬ местохранения , КОЛИЧЕСТВО(*) ИЗ регистрсведений.местахранениядокументов СГРУППИРОВАТЬ ПО местохранения
4146;SELECT location_code FROM Document_locations GROUP BY location_code ORDER BY count(*) DESC LIMIT 1;ВЫБРАТЬ ПЕРВЫЕ 1 местохранения ИЗ регистрсведений.местахранениядокументов СГРУППИРОВАТЬ ПО местохранения УПОРЯДОЧИТЬ ПО КОЛИЧЕСТВО(*) УБЫВ
4147;SELECT location_code FROM Document_locations GROUP BY location_code ORDER BY count(*) DESC LIMIT 1;ВЫБРАТЬ ПЕРВЫЕ 1 местохранения ИЗ регистрсведений.местахранениядокументов СГРУППИРОВАТЬ ПО местохранения УПОРЯДОЧИТЬ ПО КОЛИЧЕСТВО(*) УБЫВ
4148;SELECT location_code FROM Document_locations GROUP BY location_code HAVING count(*)  >=  3;ВЫБРАТЬ местохранения ИЗ регистрсведений.местахранениядокументов СГРУППИРОВАТЬ ПО местохранения ИМЕЮЩИЕ КОЛИЧЕСТВО(*) >= 3
4149;SELECT location_code FROM Document_locations GROUP BY location_code HAVING count(*)  >=  3;ВЫБРАТЬ местохранения ИЗ регистрсведений.местахранениядокументов СГРУППИРОВАТЬ ПО местохранения ИМЕЮЩИЕ КОЛИЧЕСТВО(*) >= 3
4154;SELECT Destruction_Authorised_by_Employee_ID ,  count(*) FROM Documents_to_be_destroyed GROUP BY Destruction_Authorised_by_Employee_ID;ВЫБРАТЬ утвержденосотрудником , КОЛИЧЕСТВО(*) ИЗ регистрсведений.уничтожениедокументов СГРУППИРОВАТЬ ПО утвержденосотрудником
4155;SELECT Destruction_Authorised_by_Employee_ID ,  count(*) FROM Documents_to_be_destroyed GROUP BY Destruction_Authorised_by_Employee_ID;ВЫБРАТЬ утвержденосотрудником , КОЛИЧЕСТВО(*) ИЗ регистрсведений.уничтожениедокументов СГРУППИРОВАТЬ ПО утвержденосотрудником
4156;SELECT Destroyed_by_Employee_ID ,  count(*) FROM Documents_to_be_destroyed GROUP BY Destroyed_by_Employee_ID;ВЫБРАТЬ уничтоженосотрудником , КОЛИЧЕСТВО(*) ИЗ регистрсведений.уничтожениедокументов СГРУППИРОВАТЬ ПО уничтоженосотрудником
4157;SELECT Destroyed_by_Employee_ID ,  count(*) FROM Documents_to_be_destroyed GROUP BY Destroyed_by_Employee_ID;ВЫБРАТЬ уничтоженосотрудником , КОЛИЧЕСТВО(*) ИЗ регистрсведений.уничтожениедокументов СГРУППИРОВАТЬ ПО уничтоженосотрудником
4160;SELECT DISTINCT Destruction_Authorised_by_Employee_ID FROM Documents_to_be_destroyed;ВЫБРАТЬ РАЗЛИЧНЫЕ утвержденосотрудником ИЗ регистрсведений.уничтожениедокументов
4161;SELECT DISTINCT Destruction_Authorised_by_Employee_ID FROM Documents_to_be_destroyed;ВЫБРАТЬ РАЗЛИЧНЫЕ утвержденосотрудником ИЗ регистрсведений.уничтожениедокументов
4162;SELECT DISTINCT Destroyed_by_Employee_ID FROM Documents_to_be_destroyed;ВЫБРАТЬ РАЗЛИЧНЫЕ уничтоженосотрудником ИЗ регистрсведений.уничтожениедокументов
4163;SELECT DISTINCT Destroyed_by_Employee_ID FROM Documents_to_be_destroyed;ВЫБРАТЬ РАЗЛИЧНЫЕ уничтоженосотрудником ИЗ регистрсведений.уничтожениедокументов
4168;SELECT count(*) FROM club;ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.клубы
4169;SELECT count(*) FROM club;ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.клубы
4170;SELECT clubname FROM club;ВЫБРАТЬ наименование ИЗ справочник.клубы
4171;SELECT clubname FROM club;ВЫБРАТЬ наименование ИЗ справочник.клубы
4172;SELECT count(*) FROM student;ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.студенты
4173;SELECT count(*) FROM student;ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.студенты
4174;SELECT DISTINCT fname FROM student;ВЫБРАТЬ РАЗЛИЧНЫЕ имя ИЗ справочник.студенты
4175;SELECT DISTINCT fname FROM student;ВЫБРАТЬ РАЗЛИЧНЫЕ имя ИЗ справочник.студенты
4176;"SELECT t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore""";"ВЫБРАТЬ t3.фамилия ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t1.наименование = ""Bootup Baltimore"""
4177;"SELECT t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore""";"ВЫБРАТЬ t3.фамилия ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t1.наименование = ""Bootup Baltimore"""
4178;"SELECT t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Hopkins Student Enterprises""";"ВЫБРАТЬ t3.фамилия ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t1.наименование = ""Hopkins Student Enterprises"""
4179;"SELECT t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Hopkins Student Enterprises""";"ВЫБРАТЬ t3.фамилия ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t1.наименование = ""Hopkins Student Enterprises"""
4180;"SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Tennis Club""";"ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t1.наименование = ""Tennis Club"""
4181;"SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Tennis Club""";"ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t1.наименование = ""Tennis Club"""
4182;"SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Pen and Paper Gaming""";"ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t1.наименование = ""Pen and Paper Gaming"""
4183;"SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Pen and Paper Gaming""";"ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t1.наименование = ""Pen and Paper Gaming"""
4184;"SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.fname  =  ""Linda"" AND t3.lname  =  ""Smith""";"ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t3.имя = ""Linda"" И t3.фамилия = ""Smith"""
4185;"SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.fname  =  ""Linda"" AND t3.lname  =  ""Smith""";"ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t3.имя = ""Linda"" И t3.фамилия = ""Smith"""
4186;"SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.fname  =  ""Tracy"" AND t3.lname  =  ""Kim""";"ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t3.имя = ""Tracy"" И t3.фамилия = ""Kim"""
4187;"SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.fname  =  ""Tracy"" AND t3.lname  =  ""Kim""";"ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t3.имя = ""Tracy"" И t3.фамилия = ""Kim"""
4188;"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t3.sex  =  ""F""";"ВЫБРАТЬ t3.имя , t3.фамилия ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t1.наименование = ""Bootup Baltimore"" И t3.пол = ""F"""
4189;"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t3.sex  =  ""F""";"ВЫБРАТЬ t3.имя , t3.фамилия ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t1.наименование = ""Bootup Baltimore"" И t3.пол = ""F"""
4190;"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Hopkins Student Enterprises"" AND t3.sex  =  ""M""";"ВЫБРАТЬ t3.имя , t3.фамилия ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t1.наименование = ""Hopkins Student Enterprises"" И t3.пол = ""M"""
4191;"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Hopkins Student Enterprises"" AND t3.sex  =  ""M""";"ВЫБРАТЬ t3.имя , t3.фамилия ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t1.наименование = ""Hopkins Student Enterprises"" И t3.пол = ""M"""
4192;"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t3.major  =  ""600""";"ВЫБРАТЬ t3.имя , t3.фамилия ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t1.наименование = ""Bootup Baltimore"" И t3.специальность = ""600"""
4193;"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t3.major  =  ""600""";"ВЫБРАТЬ t3.имя , t3.фамилия ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t1.наименование = ""Bootup Baltimore"" И t3.специальность = ""600"""
4194;"SELECT t1.clubname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.major  =  ""600"" GROUP BY t1.clubname ORDER BY count(*) DESC LIMIT 1";"ВЫБРАТЬ ПЕРВЫЕ 1 t1.наименование ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t3.специальность = ""600"" СГРУППИРОВАТЬ ПО t1.наименование УПОРЯДОЧИТЬ ПО КОЛИЧЕСТВО(*) УБЫВ"
4195;"SELECT t1.clubname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.major  =  ""600"" GROUP BY t1.clubname ORDER BY count(*) DESC LIMIT 1";"ВЫБРАТЬ ПЕРВЫЕ 1 t1.наименование ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t3.специальность = ""600"" СГРУППИРОВАТЬ ПО t1.наименование УПОРЯДОЧИТЬ ПО КОЛИЧЕСТВО(*) УБЫВ"
4196;"SELECT t1.clubname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.sex  =  ""F"" GROUP BY t1.clubname ORDER BY count(*) DESC LIMIT 1";"ВЫБРАТЬ ПЕРВЫЕ 1 t1.наименование ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t3.пол = ""F"" СГРУППИРОВАТЬ ПО t1.наименование УПОРЯДОЧИТЬ ПО КОЛИЧЕСТВО(*) УБЫВ"
4197;"SELECT t1.clubname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.sex  =  ""F"" GROUP BY t1.clubname ORDER BY count(*) DESC LIMIT 1";"ВЫБРАТЬ ПЕРВЫЕ 1 t1.наименование ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t3.пол = ""F"" СГРУППИРОВАТЬ ПО t1.наименование УПОРЯДОЧИТЬ ПО КОЛИЧЕСТВО(*) УБЫВ"
4198;"SELECT clubdesc FROM club WHERE clubname  =  ""Tennis Club""";"ВЫБРАТЬ описание ИЗ справочник.клубы ГДЕ наименование = ""Tennis Club"""
4199;"SELECT clubdesc FROM club WHERE clubname  =  ""Tennis Club""";"ВЫБРАТЬ описание ИЗ справочник.клубы ГДЕ наименование = ""Tennis Club"""
4200;"SELECT clubdesc FROM club WHERE clubname  =  ""Pen and Paper Gaming""";"ВЫБРАТЬ описание ИЗ справочник.клубы ГДЕ наименование = ""Pen and Paper Gaming"""
4201;"SELECT clubdesc FROM club WHERE clubname  =  ""Pen and Paper Gaming""";"ВЫБРАТЬ описание ИЗ справочник.клубы ГДЕ наименование = ""Pen and Paper Gaming"""
4202;"SELECT clublocation FROM club WHERE clubname  =  ""Tennis Club""";"ВЫБРАТЬ местоположение ИЗ справочник.клубы ГДЕ наименование = ""Tennis Club"""
4203;"SELECT clublocation FROM club WHERE clubname  =  ""Tennis Club""";"ВЫБРАТЬ местоположение ИЗ справочник.клубы ГДЕ наименование = ""Tennis Club"""
4204;"SELECT clublocation FROM club WHERE clubname  =  ""Pen and Paper Gaming""";"ВЫБРАТЬ местоположение ИЗ справочник.клубы ГДЕ наименование = ""Pen and Paper Gaming"""
4205;"SELECT clublocation FROM club WHERE clubname  =  ""Pen and Paper Gaming""";"ВЫБРАТЬ местоположение ИЗ справочник.клубы ГДЕ наименование = ""Pen and Paper Gaming"""
4206;"SELECT clublocation FROM club WHERE clubname  =  ""Hopkins Student Enterprises""";"ВЫБРАТЬ местоположение ИЗ справочник.клубы ГДЕ наименование = ""Hopkins Student Enterprises"""
4207;"SELECT clublocation FROM club WHERE clubname  =  ""Hopkins Student Enterprises""";"ВЫБРАТЬ местоположение ИЗ справочник.клубы ГДЕ наименование = ""Hopkins Student Enterprises"""
4208;"SELECT clubname FROM club WHERE clublocation  =  ""AKW""";"ВЫБРАТЬ наименование ИЗ справочник.клубы ГДЕ местоположение = ""AKW"""
4209;"SELECT clubname FROM club WHERE clublocation  =  ""AKW""";"ВЫБРАТЬ наименование ИЗ справочник.клубы ГДЕ местоположение = ""AKW"""
4210;"SELECT count(*) FROM club WHERE clublocation  =  ""HHH""";"ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.клубы ГДЕ местоположение = ""HHH"""
4211;"SELECT count(*) FROM club WHERE clublocation  =  ""HHH""";"ВЫБРАТЬ КОЛИЧЕСТВО(*) ИЗ справочник.клубы ГДЕ местоположение = ""HHH"""
4212;"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t2.position  =  ""President""";"ВЫБРАТЬ t3.имя , t3.фамилия ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t1.наименование = ""Bootup Baltimore"" И t2.должность = ""President"""
4213;"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t2.position  =  ""President""";"ВЫБРАТЬ t3.имя , t3.фамилия ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t1.наименование = ""Bootup Baltimore"" И t2.должность = ""President"""
4214;"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Hopkins Student Enterprises"" AND t2.position  =  ""CTO""";"ВЫБРАТЬ t3.имя , t3.фамилия ИЗ справочник.клубы КАК t1 ВНУТРЕННЕЕ СОЕДИНЕНИЕ регистрсведений.членствовклубах КАК t2 ПО t1.ссылка = t2.клуб ВНУТРЕННЕЕ СОЕДИНЕНИЕ справочник.студенты КАК t3 ПО t2.студент = t3.ссылка ГДЕ t1.наименование = ""Hopkins Student Enterprises"" И t2.должность = ""CTO"""
